id,ticket_id,user_id,vehicle_id,jo_date,date_arrived,date_promised,started_at,completed_at,released_at,estimated_duration,actual_duration,estimated_grand_total,actual_grand_total,partial_payment,balance,status,quotation_notes,quotation_approved
1050,1050,874,675,2019-12-18,2019-12-18 16:31:49.298791,2019-12-23 16:31:49.298791,2019-12-18 19:31:49.298791,2023-03-24 16:31:49.298791,2024-05-04 16:31:49.298791,21:42:43,04:08:03,10081.00,12498.78,6360.52,6138.26,released,"Scenario A – high-cost, high-duration job order.",True
1051,1051,875,676,2023-03-16,2023-03-16 16:31:49.298791,2023-03-21 16:31:49.298791,2023-03-16 20:31:49.298791,2023-12-30 16:31:49.298791,2024-04-04 16:31:49.298791,11:39:29,08:36:49,11231.56,11815.37,10271.26,1544.11,released,"Scenario A – high-cost, high-duration job order.",True
1052,1052,876,677,2017-12-03,2017-12-03 16:31:49.298791,2017-12-08 16:31:49.298791,2017-12-03 18:31:49.298791,2023-11-07 16:31:49.298791,2025-02-03 16:31:49.298791,10:18:08,16:59:44,10889.05,11453.93,5892.51,5561.42,released,"Scenario A – high-cost, high-duration job order.",True
1053,1053,877,678,2021-05-23,2021-05-23 16:31:49.298791,2021-05-28 16:31:49.298791,2021-05-23 18:31:49.298791,2023-08-15 16:31:49.298791,2025-09-22 16:31:49.298791,19:25:51,11:46:33,9002.18,14366.82,7447.42,6919.40,released,"Scenario A – high-cost, high-duration job order.",True
1054,1054,878,679,2022-08-21,2022-08-21 16:31:49.298791,2022-08-26 16:31:49.298791,2022-08-21 18:31:49.298791,2025-09-29 16:31:49.298791,2023-12-24 16:31:49.298791,17:04:38,21:09:08,12609.25,10876.79,0.00,10876.79,released,"Scenario A – high-cost, high-duration job order.",True
1055,1055,879,680,2022-10-09,2022-10-09 16:31:49.298791,2022-10-14 16:31:49.298791,2022-10-09 20:31:49.298791,2023-05-08 16:31:49.298791,2024-04-26 16:31:49.298791,12:44:44,08:29:45,10249.33,11290.17,0.00,11290.17,released,"Scenario A – high-cost, high-duration job order.",True
1056,1056,880,681,2025-05-21,2025-05-21 16:31:49.298791,2025-05-26 16:31:49.298791,2025-05-21 20:31:49.298791,2025-08-30 16:31:49.298791,2025-12-22 16:31:49.298791,10:17:03,08:26:26,10663.88,13940.14,9775.29,4164.85,released,"Scenario A – high-cost, high-duration job order.",True
1057,1057,881,682,2022-08-03,2022-08-03 16:31:49.298791,2022-08-08 16:31:49.298791,2022-08-03 20:31:49.298791,2023-09-04 16:31:49.298791,2023-09-18 16:31:49.298791,16:05:48,17:26:49,12374.46,11787.48,8044.08,3743.40,released,"Scenario A – high-cost, high-duration job order.",True
1058,1058,882,683,2025-08-21,2025-08-21 16:31:49.298791,2025-08-26 16:31:49.298791,2025-08-21 18:31:49.298791,2024-04-29 16:31:49.298791,2023-04-28 16:31:49.298791,14:11:02,12:03:59,9209.59,12449.21,8302.69,4146.52,released,"Scenario A – high-cost, high-duration job order.",True
1059,1059,883,684,2020-11-19,2020-11-19 16:31:49.298791,2020-11-24 16:31:49.298791,2020-11-19 17:31:49.298791,2023-11-26 16:31:49.298791,2025-11-30 16:31:49.298791,23:23:30,19:32:21,10145.02,12188.95,11173.81,1015.14,released,"Scenario A – high-cost, high-duration job order.",True
1060,1060,884,685,2026-01-20,2026-01-20 16:31:49.298791,2026-01-25 16:31:49.298791,2026-01-20 20:31:49.298791,2024-12-04 16:31:49.298791,2023-03-14 16:31:49.298791,20:35:55,16:05:39,9600.60,11312.72,11895.89,-583.17,released,"Scenario A – high-cost, high-duration job order.",True
1061,1061,885,686,2023-11-07,2023-11-07 16:31:49.298791,2023-11-12 16:31:49.298791,2023-11-07 19:31:49.298791,2024-10-28 16:31:49.298791,2026-01-09 16:31:49.298791,23:50:38,23:25:48,9777.43,11891.29,8486.77,3404.52,released,"Scenario A – high-cost, high-duration job order.",True
1062,1062,886,687,2023-07-27,2023-07-27 16:31:49.298791,2023-08-01 16:31:49.298791,2023-07-27 17:31:49.298791,2024-04-12 16:31:49.298791,2023-03-10 16:31:49.298791,14:50:27,16:33:50,10944.32,12565.44,8677.74,3887.70,released,"Scenario A – high-cost, high-duration job order.",True
1063,1063,887,688,2019-03-09,2019-03-09 16:31:49.298791,2019-03-14 16:31:49.298791,2019-03-09 17:31:49.298791,2024-10-18 16:31:49.298791,2025-03-23 16:31:49.298791,23:09:38,05:48:06,9485.95,12003.08,0.00,12003.08,released,"Scenario A – high-cost, high-duration job order.",True
1064,1064,888,689,2020-07-11,2020-07-11 16:31:49.298791,2020-07-16 16:31:49.298791,2020-07-11 18:31:49.298791,2024-06-30 16:31:49.298791,2023-11-27 16:31:49.298791,19:39:45,21:55:58,10903.54,10519.80,4585.13,5934.67,released,"Scenario A – high-cost, high-duration job order.",True
1065,1065,889,690,2023-08-05,2023-08-05 16:31:49.298791,2023-08-10 16:31:49.298791,2023-08-05 19:31:49.298791,2024-11-23 16:31:49.298791,2023-12-01 16:31:49.298791,13:04:41,23:29:16,11561.87,11198.36,0.00,11198.36,released,"Scenario A – high-cost, high-duration job order.",True
1066,1066,890,691,2021-04-18,2021-04-18 16:31:49.298791,2021-04-23 16:31:49.298791,2021-04-18 20:31:49.298791,2023-03-03 16:31:49.298791,2025-11-04 16:31:49.298791,10:55:00,04:37:21,10940.80,13466.44,0.00,13466.44,released,"Scenario A – high-cost, high-duration job order.",True
1067,1067,891,692,2024-11-03,2024-11-03 16:31:49.298791,2024-11-08 16:31:49.298791,2024-11-03 20:31:49.298791,2023-03-05 16:31:49.298791,2023-02-24 16:31:49.298791,11:46:21,18:56:05,11338.07,10703.09,11364.30,-661.21,released,"Scenario A – high-cost, high-duration job order.",True
1068,1068,892,693,2017-01-11,2017-01-11 16:31:49.298791,2017-01-16 16:31:49.298791,2017-01-11 17:31:49.298791,2024-12-18 16:31:49.298791,2024-05-14 16:31:49.298791,23:09:48,20:44:13,9709.58,9920.69,5685.00,4235.69,released,"Scenario A – high-cost, high-duration job order.",True
1069,1069,893,694,2024-04-23,2024-04-23 16:31:49.298791,2024-04-28 16:31:49.298791,2024-04-23 19:31:49.298791,2026-01-16 16:31:49.298791,2023-04-21 16:31:49.298791,13:02:57,17:18:33,9114.99,11472.84,0.00,11472.84,released,"Scenario A – high-cost, high-duration job order.",True
1070,1070,894,695,2019-12-28,2019-12-28 16:31:49.298791,2020-01-02 16:31:49.298791,2019-12-28 19:31:49.298791,2024-03-15 16:31:49.298791,2025-05-03 16:31:49.298791,10:13:47,22:45:22,10754.13,13657.89,0.00,13657.89,released,"Scenario A – high-cost, high-duration job order.",True
1071,1071,895,696,2024-04-16,2024-04-16 16:31:49.298791,2024-04-21 16:31:49.298791,2024-04-16 17:31:49.298791,2024-12-14 16:31:49.298791,2023-09-15 16:31:49.298791,13:50:11,17:51:56,10434.40,10823.34,11209.71,-386.37,released,"Scenario A – high-cost, high-duration job order.",True
1072,1072,896,697,2017-08-10,2017-08-10 16:31:49.298791,2017-08-15 16:31:49.298791,2017-08-10 17:31:49.298791,2025-10-15 16:31:49.298791,2023-07-19 16:31:49.298791,16:35:12,21:38:40,10369.02,10728.32,0.00,10728.32,released,"Scenario A – high-cost, high-duration job order.",True
1073,1073,897,698,2023-10-17,2023-10-17 16:31:49.298791,2023-10-22 16:31:49.298791,2023-10-17 19:31:49.298791,2023-12-05 16:31:49.298791,2025-02-08 16:31:49.298791,10:01:54,05:43:28,9755.56,9295.21,6205.96,3089.25,released,"Scenario A – high-cost, high-duration job order.",True
1074,1074,898,699,2018-08-25,2018-08-25 16:31:49.298791,2018-08-30 16:31:49.298791,2018-08-25 19:31:49.298791,2023-03-11 16:31:49.298791,2025-04-01 16:31:49.298791,21:14:35,13:59:29,11187.42,9311.33,0.00,9311.33,released,"Scenario A – high-cost, high-duration job order.",True
1075,1075,899,700,2018-05-02,2018-05-02 16:31:49.298791,2018-05-07 16:31:49.298791,2018-05-02 20:31:49.298791,2023-12-16 16:31:49.298791,2025-05-02 16:31:49.298791,19:34:10,16:24:26,9374.79,10069.78,0.00,10069.78,released,"Scenario A – high-cost, high-duration job order.",True
1076,1076,900,701,2026-04-22,2026-04-22 16:31:49.298791,2026-04-27 16:31:49.298791,2026-04-22 17:31:49.298791,2024-12-08 16:31:49.298791,2024-12-01 16:31:49.298791,19:09:01,16:01:21,10712.40,11594.77,0.00,11594.77,released,"Scenario A – high-cost, high-duration job order.",True
1077,1077,901,702,2019-08-11,2019-08-11 16:31:49.298791,2019-08-16 16:31:49.298791,2019-08-11 17:31:49.298791,2023-06-03 16:31:49.298791,2024-01-16 16:31:49.298791,23:44:27,12:53:21,10038.51,12370.83,10714.91,1655.92,released,"Scenario A – high-cost, high-duration job order.",True
1078,1078,902,703,2022-04-30,2022-04-30 16:31:49.298791,2022-05-05 16:31:49.298791,2022-04-30 19:31:49.298791,2025-06-27 16:31:49.298791,2025-07-11 16:31:49.298791,21:00:27,16:16:32,10920.76,12949.10,0.00,12949.10,released,"Scenario A – high-cost, high-duration job order.",True
1079,1079,903,704,2019-01-07,2019-01-07 16:31:49.298791,2019-01-12 16:31:49.298791,2019-01-07 20:31:49.298791,2024-12-15 16:31:49.298791,2025-06-06 16:31:49.298791,11:01:22,01:40:50,9576.48,12539.55,8339.99,4199.56,released,"Scenario A – high-cost, high-duration job order.",True
1080,1080,904,705,2021-06-12,2021-06-12 16:31:49.298791,2021-06-17 16:31:49.298791,2021-06-12 19:31:49.298791,2024-10-31 16:31:49.298791,2025-03-10 16:31:49.298791,22:31:42,16:06:49,11255.70,13743.63,5023.12,8720.51,released,"Scenario A – high-cost, high-duration job order.",True
1081,1081,905,706,2017-08-29,2017-08-29 16:31:49.298791,2017-09-03 16:31:49.298791,2017-08-29 20:31:49.298791,2025-01-08 16:31:49.298791,2023-11-20 16:31:49.298791,14:08:18,23:01:36,10202.85,10498.73,4533.17,5965.56,released,"Scenario A – high-cost, high-duration job order.",True
1082,1082,906,707,2018-05-14,2018-05-14 16:31:49.298791,2018-05-19 16:31:49.298791,2018-05-14 20:31:49.298791,2025-04-16 16:31:49.298791,2024-04-20 16:31:49.298791,15:50:14,14:31:16,10942.16,11948.23,0.00,11948.23,released,"Scenario A – high-cost, high-duration job order.",True
1083,1083,907,708,2017-09-28,2017-09-28 16:31:49.298791,2017-10-03 16:31:49.298791,2017-09-28 19:31:49.298791,2023-07-07 16:31:49.298791,2024-06-12 16:31:49.298791,18:53:13,03:11:52,8993.30,10249.49,0.00,10249.49,released,"Scenario A – high-cost, high-duration job order.",True
1084,1084,908,709,2019-09-19,2019-09-19 16:31:49.298791,2019-09-24 16:31:49.298791,2019-09-19 18:31:49.298791,2023-07-14 16:31:49.298791,2025-06-03 16:31:49.298791,23:11:58,20:47:17,11397.40,10567.27,4138.73,6428.54,released,"Scenario A – high-cost, high-duration job order.",True
1085,1085,909,710,2021-09-07,2021-09-07 16:31:49.298791,2021-09-12 16:31:49.298791,2021-09-07 17:31:49.298791,2023-11-18 16:31:49.298791,2024-06-08 16:31:49.298791,20:01:15,18:20:40,10176.48,13483.19,0.00,13483.19,released,"Scenario A – high-cost, high-duration job order.",True
1086,1086,910,711,2023-12-03,2023-12-03 16:31:49.298791,2023-12-08 16:31:49.298791,2023-12-03 17:31:49.298791,2023-08-02 16:31:49.298791,2023-06-30 16:31:49.298791,12:27:57,18:55:18,10650.36,10723.24,6229.72,4493.52,released,"Scenario A – high-cost, high-duration job order.",True
1087,1087,911,712,2018-05-28,2018-05-28 16:31:49.298791,2018-06-02 16:31:49.298791,2018-05-28 17:31:49.298791,2024-02-03 16:31:49.298791,2024-02-24 16:31:49.298791,22:13:10,05:26:01,10276.69,11942.29,0.00,11942.29,released,"Scenario A – high-cost, high-duration job order.",True
1088,1088,912,713,2022-12-20,2022-12-20 16:31:49.298791,2022-12-25 16:31:49.298791,2022-12-20 18:31:49.298791,2024-03-11 16:31:49.298791,2023-06-08 16:31:49.298791,11:54:31,23:51:46,9839.31,12545.81,8379.98,4165.83,released,"Scenario A – high-cost, high-duration job order.",True
1089,1089,913,714,2017-08-11,2017-08-11 16:31:49.298791,2017-08-16 16:31:49.298791,2017-08-11 19:31:49.298791,2023-10-30 16:31:49.298791,2024-06-03 16:31:49.298791,13:34:38,14:33:24,10195.73,12624.26,0.00,12624.26,released,"Scenario A – high-cost, high-duration job order.",True
1090,1090,914,715,2019-11-14,2019-11-14 16:31:49.298791,2019-11-19 16:31:49.298791,2019-11-14 20:31:49.298791,2023-06-28 16:31:49.298791,2024-08-27 16:31:49.298791,15:29:04,23:15:52,11399.80,13197.00,0.00,13197.00,released,"Scenario A – high-cost, high-duration job order.",True
1091,1091,915,716,2021-05-21,2021-05-21 16:31:49.298791,2021-05-26 16:31:49.298791,2021-05-21 18:31:49.298791,2024-03-24 16:31:49.298791,2024-11-30 16:31:49.298791,11:36:43,05:36:06,11551.92,12123.26,0.00,12123.26,released,"Scenario A – high-cost, high-duration job order.",True
1092,1092,916,717,2016-10-19,2016-10-19 16:31:49.298791,2016-10-24 16:31:49.298791,2016-10-19 19:31:49.298791,2024-03-04 16:31:49.298791,2024-07-20 16:31:49.298791,16:58:50,14:05:46,9119.32,11719.65,4561.96,7157.69,released,"Scenario A – high-cost, high-duration job order.",True
1093,1093,917,718,2022-08-11,2022-08-11 16:31:49.298791,2022-08-16 16:31:49.298791,2022-08-11 20:31:49.298791,2024-09-24 16:31:49.298791,2023-06-13 16:31:49.298791,18:06:47,21:53:02,8952.07,10952.52,7882.99,3069.53,released,"Scenario A – high-cost, high-duration job order.",True
1094,1094,918,719,2025-05-10,2025-05-10 16:31:49.298791,2025-05-15 16:31:49.298791,2025-05-10 17:31:49.298791,2024-06-29 16:31:49.298791,2023-11-09 16:31:49.298791,10:37:51,12:48:20,11223.89,13507.76,0.00,13507.76,released,"Scenario A – high-cost, high-duration job order.",True
1095,1095,919,720,2024-04-17,2024-04-17 16:31:49.298791,2024-04-22 16:31:49.298791,2024-04-17 17:31:49.298791,2025-11-29 16:31:49.298791,2023-03-30 16:31:49.298791,11:49:52,17:05:58,11577.99,9799.59,0.00,9799.59,released,"Scenario A – high-cost, high-duration job order.",True
1096,1096,920,721,2024-01-25,2024-01-25 16:31:49.298791,2024-01-30 16:31:49.298791,2024-01-25 19:31:49.298791,2025-04-04 16:31:49.298791,2025-06-14 16:31:49.298791,20:14:56,11:31:52,11071.92,11177.40,0.00,11177.40,released,"Scenario A – high-cost, high-duration job order.",True
1097,1097,921,722,2018-06-01,2018-06-01 16:31:49.298791,2018-06-06 16:31:49.298791,2018-06-01 17:31:49.298791,2023-11-13 16:31:49.298791,2024-09-12 16:31:49.298791,13:53:34,20:39:02,10055.81,10936.49,4686.19,6250.30,released,"Scenario A – high-cost, high-duration job order.",True
1098,1098,922,723,2024-07-02,2024-07-02 16:31:49.298791,2024-07-07 16:31:49.298791,2024-07-02 18:31:49.298791,2023-09-30 16:31:49.298791,2023-07-04 16:31:49.298791,16:43:15,17:05:58,10260.51,13566.48,7357.53,6208.95,released,"Scenario A – high-cost, high-duration job order.",True
1099,1099,923,724,2020-10-31,2020-10-31 16:31:49.298791,2020-11-05 16:31:49.298791,2020-10-31 17:31:49.298791,2023-02-12 16:31:49.298791,2023-04-21 16:31:49.298791,17:13:24,22:53:04,10541.55,14415.78,4439.57,9976.21,released,"Scenario A – high-cost, high-duration job order.",True
1101,1101,925,726,2019-09-18,2019-09-18 16:31:49.298791,2019-09-23 16:31:49.298791,2019-09-18 17:31:49.298791,2026-01-15 16:31:49.298791,2025-05-15 16:31:49.298791,15:19:33,19:16:04,9634.53,11521.93,6839.89,4682.04,released,"Scenario A – high-cost, high-duration job order.",True
1102,1102,926,727,2018-12-04,2018-12-04 16:31:49.298791,2018-12-09 16:31:49.298791,2018-12-04 20:31:49.298791,2025-11-14 16:31:49.298791,2023-04-03 16:31:49.298791,15:14:31,22:46:00,10578.73,11695.83,0.00,11695.83,released,"Scenario A – high-cost, high-duration job order.",True
1103,1103,927,728,2024-02-10,2024-02-10 16:31:49.298791,2024-02-15 16:31:49.298791,2024-02-10 19:31:49.298791,2025-08-14 16:31:49.298791,2024-11-01 16:31:49.298791,21:39:29,10:27:14,10982.15,12853.28,5794.13,7059.15,released,"Scenario A – high-cost, high-duration job order.",True
1104,1104,928,729,2019-01-25,2019-01-25 16:31:49.298791,2019-01-30 16:31:49.298791,2019-01-25 20:31:49.298791,2024-06-18 16:31:49.298791,2025-02-25 16:31:49.298791,21:36:44,21:00:57,9593.60,10525.79,11375.34,-849.55,released,"Scenario A – high-cost, high-duration job order.",True
1105,1105,929,730,2019-11-26,2019-11-26 16:31:49.298791,2019-12-01 16:31:49.298791,2019-11-26 17:31:49.298791,2023-08-21 16:31:49.298791,2023-04-13 16:31:49.298791,16:33:14,08:37:21,10040.58,11508.80,6858.84,4649.96,released,"Scenario A – high-cost, high-duration job order.",True
1106,1106,930,731,2020-08-04,2020-08-04 16:31:49.298791,2020-08-09 16:31:49.298791,2020-08-04 18:31:49.298791,2023-10-07 16:31:49.298791,2024-11-28 16:31:49.298791,10:01:33,01:42:37,10785.63,10298.60,11823.00,-1524.40,released,"Scenario A – high-cost, high-duration job order.",True
1107,1107,931,732,2019-03-21,2019-03-21 16:31:49.298791,2019-03-26 16:31:49.298791,2019-03-21 19:31:49.298791,2025-08-07 16:31:49.298791,2025-11-13 16:31:49.298791,18:06:47,07:08:31,10518.66,9957.21,6573.51,3383.70,released,"Scenario A – high-cost, high-duration job order.",True
1108,1108,932,733,2021-12-12,2021-12-12 16:31:49.298791,2021-12-17 16:31:49.298791,2021-12-12 19:31:49.298791,2023-04-03 16:31:49.298791,2024-09-04 16:31:49.298791,11:10:09,18:50:30,9830.50,13217.48,10176.48,3041.00,released,"Scenario A – high-cost, high-duration job order.",True
1109,1109,933,734,2019-08-11,2019-08-11 16:31:49.298791,2019-08-16 16:31:49.298791,2019-08-11 17:31:49.298791,2023-06-25 16:31:49.298791,2024-08-30 16:31:49.298791,15:56:39,10:52:59,9783.36,12584.36,0.00,12584.36,released,"Scenario A – high-cost, high-duration job order.",True
1110,1110,934,735,2017-11-26,2017-11-26 16:31:49.298791,2017-12-01 16:31:49.298791,2017-11-26 17:31:49.298791,2025-03-01 16:31:49.298791,2025-05-17 16:31:49.298791,23:43:18,14:04:25,10585.23,12812.62,0.00,12812.62,released,"Scenario A – high-cost, high-duration job order.",True
1111,1111,935,736,2023-01-23,2023-01-23 16:31:49.298791,2023-01-28 16:31:49.298791,2023-01-23 20:31:49.298791,2025-03-25 16:31:49.298791,2023-11-19 16:31:49.298791,18:00:49,20:25:05,10487.72,10253.08,0.00,10253.08,released,"Scenario A – high-cost, high-duration job order.",True
1112,1112,936,737,2022-03-29,2022-03-29 16:31:49.298791,2022-04-03 16:31:49.298791,2022-03-29 17:31:49.298791,2024-12-24 16:31:49.298791,2025-01-25 16:31:49.298791,19:26:16,01:33:22,12129.57,13552.93,10886.09,2666.84,released,"Scenario A – high-cost, high-duration job order.",True
1113,1113,937,738,2019-11-21,2019-11-21 16:31:49.298791,2019-11-26 16:31:49.298791,2019-11-21 18:31:49.298791,2024-09-02 16:31:49.298791,2024-01-22 16:31:49.298791,18:37:48,00:31:23,11698.75,10885.12,9415.77,1469.35,released,"Scenario A – high-cost, high-duration job order.",True
1114,1114,938,739,2024-12-16,2024-12-16 16:31:49.298791,2024-12-21 16:31:49.298791,2024-12-16 18:31:49.298791,2025-08-08 16:31:49.298791,2024-01-25 16:31:49.298791,14:10:44,22:51:10,9761.32,12764.84,7312.23,5452.61,released,"Scenario A – high-cost, high-duration job order.",True
1115,1115,939,740,2023-06-28,2023-06-28 16:31:49.298791,2023-07-03 16:31:49.298791,2023-06-28 17:31:49.298791,2023-03-21 16:31:49.298791,2023-06-10 16:31:49.298791,10:10:14,18:12:35,10353.30,13939.09,0.00,13939.09,released,"Scenario A – high-cost, high-duration job order.",True
1116,1116,940,741,2022-03-06,2022-03-06 16:31:49.298791,2022-03-11 16:31:49.298791,2022-03-06 18:31:49.298791,2024-11-19 16:31:49.298791,2023-03-21 16:31:49.298791,13:39:31,19:20:42,10377.71,13363.83,0.00,13363.83,released,"Scenario A – high-cost, high-duration job order.",True
1117,1117,941,742,2019-02-19,2019-02-19 16:31:49.298791,2019-02-24 16:31:49.298791,2019-02-19 17:31:49.298791,2025-08-06 16:31:49.298791,2023-03-13 16:31:49.298791,12:58:28,16:20:56,10074.38,12150.43,0.00,12150.43,released,"Scenario A – high-cost, high-duration job order.",True
1118,1118,942,743,2018-06-20,2018-06-20 16:31:49.298791,2018-06-25 16:31:49.298791,2018-06-20 20:31:49.298791,2024-06-16 16:31:49.298791,2023-11-17 16:31:49.298791,21:53:08,12:06:57,10045.55,12656.85,4755.00,7901.85,released,"Scenario A – high-cost, high-duration job order.",True
1119,1119,943,744,2020-10-26,2020-10-26 16:31:49.298791,2020-10-31 16:31:49.298791,2020-10-26 17:31:49.298791,2025-04-26 16:31:49.298791,2024-12-23 16:31:49.298791,23:05:53,06:09:31,12212.34,12757.40,8573.36,4184.04,released,"Scenario A – high-cost, high-duration job order.",True
