id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
1314,874,3,Work on Tire Rotation & Balance,00:30:14,01:12:00,0.99,0.60,1588.18,1775.003384851411
1315,874,3,Work on Tire Rotation & Balance,00:27:35,01:39:00,1.14,0.46,1830.84,1382.1896094816545
1316,875,4,Work on Wheel Alignment,01:04:59,02:50:00,2.37,1.11,2845.54,3295.071794124769
1317,875,2,Work on Brake Pad Replacement,02:08:58,06:45:00,4.77,2.15,8345.69,8200.616218978921
1320,878,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:17:05,04:20:00,4.32,17.00,6480.69,7469.588647504994
1321,879,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:13:00,02:47:00,3.27,7.82,4899.22,5582.529352208641
1323,881,1,Complete automatic transmission rebuild with torque converter replacement.,04:29:59,03:45:00,3.93,10.74,5891.41,5845.344213904375
1324,882,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:39:18,02:54:00,2.88,12.75,4313.68,5361.635107252528
1325,883,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:42:17,04:43:00,4.53,10.46,6801.66,8252.147630331983
1326,884,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:14:32,04:32:00,4.71,20.09,7058.56,8703.830794709285
1327,885,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:38:30,03:45:00,4.16,7.32,6241.28,8362.440458599578
1328,886,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:28:05,04:11:00,3.54,22.07,5305.28,4491.545617908753
1329,887,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:59:24,05:03:00,5.00,20.17,7500.0,8012.499621113933
1330,888,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:37:19,05:47:00,4.99,14.09,7481.46,6931.070227062953
3245,1839,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:13:56,01:12:00,1.15,0.03,1537.54,1941.3155206530032
1331,889,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:37:50,06:34:00,4.59,7.62,6878.22,7205.902099254482
1332,890,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:46:28,03:56:00,4.73,6.63,7099.41,7354.005238752036
1333,891,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:37:42,02:23:00,2.92,20.80,4381.12,5427.158189751382
1334,892,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:37:15,06:24:00,4.72,15.42,7079.7,8045.452679886838
1335,893,1,Complete automatic transmission rebuild with torque converter replacement.,03:16:47,04:05:00,3.19,20.11,4780.3,6039.589638661703
1336,894,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:11:04,03:52:00,3.20,19.81,4801.76,6505.629565303474
1337,895,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:29:56,04:57:00,4.51,8.16,6759.59,6861.952844945206
1338,896,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:30:44,04:29:00,4.32,14.00,6481.48,8228.458163854395
1339,897,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:25:04,03:41:00,3.36,10.70,5046.03,4590.557997573947
1340,898,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:38:36,05:39:00,4.51,12.08,6771.96,7434.14149648958
1341,899,1,Complete automatic transmission rebuild with torque converter replacement.,04:40:16,04:35:00,3.60,22.53,5396.56,6639.788520030707
1343,901,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:00:54,03:07:00,3.40,22.61,5100.9,6217.554645617788
1344,902,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:11:19,05:29:00,4.07,23.11,6107.19,5851.147822490445
1345,903,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:26:27,03:39:00,4.17,14.64,6261.61,7379.596019625177
1346,904,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:36:39,03:25:00,4.14,11.99,6203.25,7625.400995162262
1347,905,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:56:35,03:09:00,3.53,22.28,5287.95,6671.90128406331
1348,906,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:28:47,03:36:00,3.50,10.31,5246.18,5421.0740202971065
1349,907,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:07:13,05:16:00,4.55,14.55,6819.28,6199.5046857059915
1351,909,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:10:14,04:50:00,4.17,7.64,6253.94,5612.930253424619
1352,910,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:15:53,04:32:00,3.47,16.96,5205.06,5106.53431208226
1353,911,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:07:59,03:18:00,3.09,15.87,4633.41,5241.630016918756
1354,912,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:04:22,02:31:00,3.05,15.89,4579.57,4393.3400202922485
1359,917,1,Complete automatic transmission rebuild with torque converter replacement.,04:47:17,04:03:00,3.76,8.69,5638.63,5925.666253631593
1360,918,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:32:01,04:05:00,3.23,7.64,4838.14,5107.432721493027
1361,919,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:50:49,03:54:00,2.81,13.48,4215.64,4692.004503773098
1362,920,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:22:15,06:20:00,4.55,15.96,6827.28,8374.78151756105
1363,921,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:49:01,05:03:00,3.38,8.56,5064.95,5966.242936729469
1364,922,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:09:20,05:50:00,4.87,6.06,7307.07,8786.297029337602
1365,923,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:41:57,04:22:00,3.98,21.10,5973.26,6000.855688058012
1366,924,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:07:12,03:16:00,3.64,22.23,5455.01,5432.40552663439
1367,925,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:02:56,03:32:00,3.99,22.40,5989.9,7021.452339590774
1198,786,1,Work on Oil Change,01:02:04,01:33:00,1.27,0.99,1910.09,1806.5474980762565
1578,1136,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:09:09,05:38:00,4.02,20.22,6037.17,8106.98771691642
1368,926,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:43:37,03:56:00,3.04,6.51,4559.43,5311.275821308037
1369,927,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:06:44,04:56:00,4.44,10.88,6666.97,7625.6578039518035
1370,928,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:20:08,03:36:00,3.12,22.17,4679.8,6418.352158815936
1371,929,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:49:38,04:31:00,3.21,17.83,4811.43,5733.2896902804405
1373,931,1,Complete automatic transmission rebuild with torque converter replacement.,04:43:55,04:15:00,4.43,8.00,6638.64,8493.775882449005
1374,932,1,Complete automatic transmission rebuild with torque converter replacement.,03:04:34,04:46:00,4.70,19.95,7054.34,8997.233680409534
1375,933,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:56:03,04:18:00,4.27,22.96,6407.76,6414.104385158571
1376,934,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:31:52,03:43:00,3.94,9.32,5912.31,6950.96658970676
1377,935,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:07:07,04:01:00,3.84,15.53,5762.97,6870.718899829169
1378,936,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:01:24,04:54:00,4.86,11.54,7284.28,8182.866831071164
1379,937,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:24:10,03:10:00,3.05,10.44,4577.66,5414.726037439668
1380,938,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:02:31,02:54:00,3.05,15.60,4578.25,5766.334440841527
1381,939,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:37:23,05:18:00,4.58,17.67,6873.97,6483.794716822809
1383,941,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:04:04,05:42:00,4.28,9.69,6421.67,6940.027437143841
1384,942,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:45:48,04:19:00,4.27,12.48,6402.69,7097.260562483062
1385,943,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:20:06,04:14:00,3.79,15.94,5679.19,6981.2757781666805
1386,944,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:13:35,05:31:00,4.16,19.31,6237.62,5836.79512409441
1389,947,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:27:25,04:00:00,4.61,12.64,6913.87,8923.296756707228
1390,948,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:34:24,02:47:00,2.99,10.00,4485.59,5046.714490908883
1391,949,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:12:08,06:10:00,4.66,12.19,6983.49,8099.059261483681
1393,951,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:26:56,04:06:00,3.89,10.60,5834.47,6026.087094824637
1394,952,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:07:18,05:05:00,4.13,16.11,6198.92,5816.585662231473
1395,953,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:21:02,03:58:00,4.90,18.13,7356.06,6823.246460418164
1396,954,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:06:21,02:54:00,3.08,17.47,4620.59,5066.727173027461
1397,955,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:39:56,03:01:00,2.79,14.68,4186.44,4291.76967428277
1398,956,1,Complete automatic transmission rebuild with torque converter replacement.,03:49:31,07:00:00,5.00,15.26,7500.0,9545.626956213633
1399,957,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:11:28,03:09:00,3.73,10.38,5590.22,6175.281247192899
1400,958,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:04:01,05:26:00,4.82,18.10,7228.65,7135.562801214692
1401,959,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:38:32,03:06:00,3.57,8.65,5358.0,6750.389168132036
1403,961,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:11:04,03:23:00,4.01,23.46,6008.45,6344.337218624946
1404,962,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:41:16,04:36:00,3.88,18.96,5820.48,6628.045791820797
1405,963,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:10:06,03:27:00,4.31,16.81,6460.45,7301.587787975248
1406,964,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:25:39,03:27:00,3.67,9.16,5499.22,7024.651069546102
1407,965,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:59:15,05:48:00,4.40,15.96,6599.23,7049.983792855082
1408,966,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:07:36,04:54:00,5.00,18.89,7500.0,9083.230051897528
1409,967,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:36:12,05:48:00,4.09,17.33,6128.19,5965.8606517695425
1410,968,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:28:27,05:34:00,4.23,16.86,6350.61,6927.007016049771
1411,969,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:20:10,06:30:00,5.00,18.47,7500.0,8284.256437132979
1412,970,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:55:45,04:23:00,4.68,19.78,7023.74,6895.698497939969
1413,971,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:13:59,03:55:00,4.29,10.06,6435.05,7132.441938905696
1414,972,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:00:21,05:05:00,4.15,16.27,6227.31,7836.166158763871
1415,973,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:43:40,05:43:00,4.44,20.41,6658.98,8187.739367605984
1416,974,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:02:34,04:28:00,3.91,6.47,5861.41,6915.689602274455
1417,975,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:20:15,04:26:00,4.20,20.38,6299.25,5474.646953309089
1418,976,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:37:58,04:06:00,2.99,14.36,4489.67,5360.5662856082245
1419,977,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:06:44,04:26:00,3.55,11.74,5326.3,5957.70675313183
1420,978,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:01:24,05:17:00,5.00,17.56,7500.0,9523.451760836379
1421,979,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:17:27,03:42:00,3.71,17.24,5566.69,4658.990385248613
1422,980,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:41:46,05:17:00,3.81,10.94,5716.48,5982.4820805085465
1423,981,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:37:06,02:28:00,3.20,6.92,4795.96,4591.500576254342
1424,982,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:01:29,04:34:00,3.22,23.14,4834.54,6703.14348354875
1425,983,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:34:20,04:57:00,3.99,10.08,5980.94,6062.940395117144
1426,984,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:46:31,04:41:00,3.44,14.71,5162.35,5304.827923113717
1427,985,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:47:07,04:03:00,4.24,9.30,6353.04,7255.0059557174045
1428,986,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:41:32,04:46:00,3.91,6.90,5867.52,7107.434747719474
1429,987,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:19:11,04:24:00,3.83,16.15,5739.18,6987.7972921159435
1430,988,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:41:37,03:55:00,3.88,21.52,5827.34,6963.472259461825
1431,989,1,Complete automatic transmission rebuild with torque converter replacement.,04:45:08,06:27:00,4.72,16.10,7080.77,8772.174286606038
1432,990,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:24:09,05:33:00,4.72,7.85,7081.27,8472.5736139704
1433,991,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:03:31,03:10:00,3.21,19.91,4812.98,6521.838808165963
1434,992,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:09:33,06:11:00,4.84,14.85,7253.65,6784.9660807925175
1435,993,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:28:29,04:13:00,3.32,12.46,4980.43,5640.118720929296
1436,994,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:42:58,03:12:00,4.05,7.77,6077.11,6642.007941421621
1437,995,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:22:41,05:45:00,4.64,6.83,6958.14,8110.057854572182
1438,996,1,Complete automatic transmission rebuild with torque converter replacement.,03:40:54,04:39:00,3.65,20.54,5467.54,5258.873007304887
1439,997,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:26:34,04:24:00,4.39,21.07,6581.44,7483.389281271425
1440,998,1,Complete automatic transmission rebuild with torque converter replacement.,04:25:04,03:49:00,3.32,17.55,4977.55,6474.562019903249
1441,999,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:04:08,04:20:00,3.33,9.66,4996.73,4374.578662102481
1442,1000,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:59:03,05:07:00,4.53,12.84,6796.03,6663.889511551115
1443,1001,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:01:52,02:09:00,2.85,12.67,4277.59,4148.925272739911
1444,1002,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:48:33,06:13:00,4.61,18.19,6916.89,6775.396981569745
1445,1003,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:25:00,04:25:00,4.45,9.74,6669.71,5830.94175045222
1446,1004,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:00:00,04:57:00,4.62,13.83,6934.64,6532.994895399769
1449,1007,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:52:40,04:46:00,3.87,14.06,5809.17,6273.343903863225
1450,1008,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:45:22,04:50:00,3.60,19.80,5403.17,6622.970163350183
1451,1009,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:15:23,03:28:00,3.04,7.58,4556.29,5745.2996830945285
1452,1010,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:11:17,05:06:00,4.32,13.53,6485.7,7778.766072913816
1453,1011,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:15:04,03:36:00,3.93,12.29,5898.12,6166.262462428013
1454,1012,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:16:15,04:36:00,4.22,17.57,6336.56,5574.774541800062
1455,1013,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:58:56,05:06:00,4.27,14.74,6405.7,6972.820417089879
1456,1014,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:18:47,06:45:00,4.79,21.60,7186.92,7021.9466510464335
1457,1015,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:05:29,03:54:00,2.96,12.31,4437.69,4497.103901360597
1458,1016,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:00:38,03:07:00,3.42,14.54,5126.25,5682.214000006094
1459,1017,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:51:01,05:02:00,4.81,20.46,7212.71,7745.445920209068
1460,1018,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:56:04,05:35:00,3.94,13.47,5909.37,6378.973378325136
1461,1019,1,Complete automatic transmission rebuild with torque converter replacement.,04:40:19,04:00:00,3.62,18.26,5425.26,5279.440052453389
1462,1020,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:01:16,04:07:00,4.56,9.95,6836.87,7133.988103887542
1463,1021,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:21:54,05:49:00,4.75,13.85,7132.08,9179.62806092511
1464,1022,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:44:52,04:44:00,4.79,15.26,7180.07,8734.313630499795
1465,1023,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:56:16,04:57:00,4.34,19.15,6510.78,7783.545169808123
1466,1024,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:23:45,03:01:00,3.49,17.76,5229.74,6152.886831679098
1467,1025,1,Complete automatic transmission rebuild with torque converter replacement.,04:22:08,04:30:00,3.96,13.27,5940.76,5703.550174733159
1468,1026,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:37:46,03:04:00,3.42,8.59,5126.37,5305.268877433909
1469,1027,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:11:07,06:13:00,4.34,15.00,6514.08,6635.693207679285
1470,1028,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:59:23,03:41:00,4.07,7.59,6106.86,6984.461139907767
1471,1029,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:32:39,03:18:00,2.98,16.09,4464.7,4213.844408003016
1472,1030,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:42:41,04:41:00,4.12,6.65,6181.65,5467.375684199236
