id,job_order_id,job_order_service_id,purchase_order_id,status,part_number,description,quantity,retail_unit_price,total_retail_amount,supplier_unit_cost,is_oem,tier
2873,609,1646,,received,,Brake Cleaner,2,300.00,600.00,210.00,false,standard
2874,609,1646,,received,,Brake Pads,1,3150.00,3150.00,2205.00,true,original
2875,609,1646,,received,,Brake Shoe,1,2250.00,2250.00,1575.00,true,original
2876,609,1646,,received,,Wheel Cylinder,2,1450.00,2900.00,1015.00,true,original
2877,610,1648,,received,,Engine Oil,6,450.00,2700.00,315.00,false,standard
2878,610,1648,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
2879,610,1648,,received,,Air Filter,1,700.00,700.00,490.00,false,replacement
2880,610,1648,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
2881,610,1648,,received,,Fuel Filter,1,700.00,700.00,490.00,false,replacement
2882,611,1652,,received,,Stabilizer Link,2,2250.00,4500.00,1575.00,true,original
2883,611,1652,,received,,Shock Mounting,2,2100.00,4200.00,1470.00,true,original
2884,612,1653,,received,,A/C Evaporator,1,4600.00,4600.00,3220.00,false,replacement
2885,612,1653,,received,,Cabin Filter,1,1600.00,1600.00,1120.00,true,original
2886,612,1653,,received,,Freon (R134a),2,400.00,800.00,280.00,false,standard
2887,612,1653,,received,,Cabin Filter,1,1250.00,1250.00,875.00,true,original
2888,613,1655,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
2889,613,1655,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
2890,613,1655,,received,,Cabin Filter,1,1300.00,1300.00,910.00,true,original
2891,614,1659,,received,,Suspension Bushing,2,1100.00,2200.00,770.00,true,original
2892,614,1659,,received,,Tie Rod End,2,850.00,1700.00,595.00,false,replacement
2893,614,1659,,received,,Stabilizer Link,2,1150.00,2300.00,805.00,false,replacement
2894,614,1659,,received,,Shock Absorber,2,4750.00,9500.00,3325.00,true,original
2895,614,1659,,received,,Shock Mounting,2,2400.00,4800.00,1680.00,true,original
2896,615,1662,,received,,Oil Filter,1,650.00,650.00,455.00,true,original
2897,615,1662,,received,,Air Filter,1,2450.00,2450.00,1715.00,true,original
2898,615,1662,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
2899,615,1662,,received,,Fuel Filter,1,600.00,600.00,420.00,false,replacement
2900,616,1665,,received,,Suspension Bushing,2,1250.00,2500.00,875.00,true,original
2901,616,1665,,received,,Tie Rod End,2,2250.00,4500.00,1575.00,true,original
2902,616,1665,,received,,Stabilizer Link,2,1750.00,3500.00,1225.00,true,original
2903,616,1665,,received,,Shock Absorber,2,4150.00,8300.00,2905.00,true,original
2904,616,1665,,received,,Shock Mounting,2,1650.00,3300.00,1155.00,true,original
2905,617,1666,,received,,Overhauling Gasket Set,1,3500.00,3500.00,2450.00,false,replacement
2906,617,1666,,received,,Crankshaft Oil Seal,1,1450.00,1450.00,1015.00,false,replacement
2907,617,1666,,received,,Spark Plug,4,350.00,1400.00,245.00,false,replacement
2908,617,1666,,received,,Engine Coolant,2,350.00,700.00,245.00,false,standard
2909,617,1666,,received,,Engine Oil,4,500.00,2000.00,350.00,false,standard
2910,617,1666,,received,,RTV Silicone Gasket Maker,2,250.00,500.00,175.00,false,standard
2911,618,1669,,received,,Suspension Bushing,2,550.00,1100.00,385.00,false,replacement
2912,618,1669,,received,,Tie Rod End,2,1000.00,2000.00,700.00,false,replacement
2913,618,1669,,received,,Stabilizer Link,2,1250.00,2500.00,875.00,false,replacement
2914,618,1669,,received,,Shock Absorber,2,2450.00,4900.00,1715.00,false,replacement
2915,618,1669,,received,,Shock Mounting,2,1000.00,2000.00,700.00,false,replacement
2916,619,1670,,received,,Clutch Disc,1,5050.00,5050.00,3535.00,true,original
2917,619,1670,,received,,Pressure Plate,1,3600.00,3600.00,2520.00,false,replacement
2918,619,1670,,received,,Release Bearing,1,900.00,900.00,630.00,false,replacement
2919,619,1670,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
2920,619,1670,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
2921,620,1672,,received,,A/C Evaporator,1,7400.00,7400.00,5180.00,true,original
2922,620,1672,,received,,Cabin Filter,1,1350.00,1350.00,945.00,true,original
2923,620,1672,,received,,Freon (R134a),1,450.00,450.00,315.00,false,standard
2924,620,1672,,received,,Cabin Filter,1,1450.00,1450.00,1015.00,true,original
2925,621,1676,,received,,Suspension Bushing,3,800.00,2400.00,560.00,false,replacement
2926,621,1676,,received,,Tie Rod End,2,1000.00,2000.00,700.00,false,replacement
2927,621,1676,,received,,Stabilizer Link,2,1050.00,2100.00,735.00,false,replacement
2928,621,1676,,received,,Shock Mounting,2,1650.00,3300.00,1155.00,true,original
2929,622,1677,,received,,Clutch Disc,1,3100.00,3100.00,2170.00,false,replacement
2930,622,1677,,received,,Pressure Plate,1,5350.00,5350.00,3745.00,true,original
2931,622,1677,,received,,Release Bearing,1,1050.00,1050.00,735.00,false,replacement
2932,622,1677,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
2933,622,1677,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
2934,623,1679,,received,,Engine Oil,6,450.00,2700.00,315.00,false,standard
2935,623,1679,,received,,Air Filter,1,2200.00,2200.00,1540.00,true,original
2936,624,1680,,received,,A/C Evaporator,1,6900.00,6900.00,4830.00,true,original
2937,624,1680,,received,,Cabin Filter,1,1700.00,1700.00,1190.00,true,original
2938,624,1680,,received,,Freon (R134a),1,450.00,450.00,315.00,false,standard
2939,624,1680,,received,,Cabin Filter,1,1250.00,1250.00,875.00,true,original
2940,625,1682,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
2941,625,1682,,received,,Brake Shoe,1,1200.00,1200.00,840.00,false,replacement
2942,625,1682,,received,,Wheel Cylinder,2,900.00,1800.00,630.00,false,replacement
2943,626,1685,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
2944,626,1685,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
2945,626,1685,,received,,Fuel Filter,1,650.00,650.00,455.00,false,replacement
2946,627,1686,,received,,Clutch Disc,1,2750.00,2750.00,1925.00,false,replacement
2947,627,1686,,received,,Pressure Plate,1,3500.00,3500.00,2450.00,false,replacement
2948,627,1686,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
2949,627,1686,,received,,Brake Cleaner,1,200.00,200.00,140.00,false,standard
2950,628,1688,,received,,Brake Cleaner,2,200.00,400.00,140.00,false,standard
2951,628,1688,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
2952,628,1688,,received,,Brake Pads,2,3600.00,7200.00,2520.00,true,original
2953,628,1688,,received,,Brake Shoe,1,3200.00,3200.00,2240.00,true,original
2954,628,1688,,received,,Wheel Cylinder,1,1700.00,1700.00,1190.00,true,original
2955,629,1689,,received,,Overhauling Gasket Set,1,5900.00,5900.00,4130.00,true,original
2956,629,1689,,received,,Valve Cover Gasket,1,1250.00,1250.00,875.00,true,original
2957,629,1689,,received,,Crankshaft Oil Seal,1,2350.00,2350.00,1645.00,true,original
2958,629,1689,,received,,Spark Plug,4,700.00,2800.00,490.00,true,original
2959,629,1689,,received,,Engine Coolant,4,350.00,1400.00,245.00,false,standard
2960,629,1689,,received,,Engine Oil,4,400.00,1600.00,280.00,false,standard
2961,629,1689,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
2962,629,1689,,received,,RTV Silicone Gasket Maker,2,250.00,500.00,175.00,false,standard
2963,630,1690,,received,,Clutch Disc,1,5050.00,5050.00,3535.00,true,original
2964,630,1690,,received,,Release Bearing,1,1900.00,1900.00,1330.00,true,original
2965,630,1690,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
2966,630,1690,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
2967,631,1693,,received,,Suspension Bushing,4,700.00,2800.00,490.00,false,replacement
2968,631,1693,,received,,Tie Rod End,2,1000.00,2000.00,700.00,false,replacement
2969,631,1693,,received,,Stabilizer Link,2,1400.00,2800.00,980.00,false,replacement
2970,631,1693,,received,,Shock Mounting,2,1300.00,2600.00,910.00,false,replacement
2971,632,1695,,received,,Engine Oil,7,550.00,3850.00,385.00,false,standard
2972,632,1695,,received,,Air Filter,1,2200.00,2200.00,1540.00,true,original
2973,632,1695,,received,,Fuel Filter,1,550.00,550.00,385.00,false,replacement
2974,633,1699,,received,,Suspension Bushing,2,650.00,1300.00,455.00,false,replacement
2975,633,1699,,received,,Tie Rod End,2,1150.00,2300.00,805.00,false,replacement
2976,633,1699,,received,,Stabilizer Link,2,1100.00,2200.00,770.00,false,replacement
2977,633,1699,,received,,Shock Absorber,2,1850.00,3700.00,1295.00,false,replacement
2978,633,1699,,received,,Shock Mounting,2,1300.00,2600.00,910.00,false,replacement
2979,634,1704,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
2980,634,1704,,received,,Air Filter,1,500.00,500.00,350.00,false,replacement
2981,634,1704,,received,,Cabin Filter,1,550.00,550.00,385.00,false,replacement
2982,634,1704,,received,,Fuel Filter,1,650.00,650.00,455.00,false,replacement
2983,635,1707,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
2984,635,1707,,received,,Brake Pads,1,1500.00,1500.00,1050.00,false,replacement
2985,635,1707,,received,,Brake Shoe,1,1150.00,1150.00,805.00,false,replacement
2986,635,1707,,received,,Wheel Cylinder,2,850.00,1700.00,595.00,false,replacement
2987,636,1709,,received,,Engine Oil,3,400.00,1200.00,280.00,false,standard
2988,636,1709,,received,,Oil Filter,1,400.00,400.00,280.00,false,replacement
2989,636,1709,,received,,Air Filter,1,500.00,500.00,350.00,false,replacement
2990,636,1709,,received,,Cabin Filter,1,1050.00,1050.00,735.00,true,original
2991,636,1709,,received,,Fuel Filter,1,1800.00,1800.00,1260.00,true,original
2992,637,1714,,received,,Engine Oil,4,450.00,1800.00,315.00,false,standard
2993,637,1714,,received,,Oil Filter,1,850.00,850.00,595.00,true,original
2994,637,1714,,received,,Air Filter,1,2700.00,2700.00,1890.00,true,original
2995,637,1714,,received,,Cabin Filter,1,1250.00,1250.00,875.00,true,original
2996,637,1714,,received,,Fuel Filter,1,550.00,550.00,385.00,false,replacement
2997,638,1718,,received,,Suspension Bushing,4,700.00,2800.00,490.00,false,replacement
2998,638,1718,,received,,Shock Absorber,2,2150.00,4300.00,1505.00,false,replacement
2999,638,1718,,received,,Shock Mounting,2,2100.00,4200.00,1470.00,true,original
3000,639,1722,,received,,Suspension Bushing,4,650.00,2600.00,455.00,false,replacement
3001,639,1722,,received,,Tie Rod End,2,2450.00,4900.00,1715.00,true,original
3002,639,1722,,received,,Stabilizer Link,2,2150.00,4300.00,1505.00,true,original
3003,639,1722,,received,,Shock Absorber,2,4300.00,8600.00,3010.00,true,original
3004,639,1722,,received,,Shock Mounting,2,2100.00,4200.00,1470.00,true,original
3005,640,1724,,received,,Engine Oil,4,500.00,2000.00,350.00,false,standard
3006,640,1724,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
3007,640,1724,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
3008,640,1724,,received,,Cabin Filter,1,400.00,400.00,280.00,false,replacement
3009,640,1724,,received,,Fuel Filter,1,600.00,600.00,420.00,false,replacement
3010,641,1727,,received,,Suspension Bushing,3,700.00,2100.00,490.00,false,replacement
3011,641,1727,,received,,Tie Rod End,2,1200.00,2400.00,840.00,false,replacement
3012,641,1727,,received,,Stabilizer Link,2,950.00,1900.00,665.00,false,replacement
3013,641,1727,,received,,Shock Absorber,2,2450.00,4900.00,1715.00,false,replacement
3014,642,1728,,received,,Clutch Disc,1,5650.00,5650.00,3955.00,true,original
3015,642,1728,,received,,Release Bearing,1,900.00,900.00,630.00,false,replacement
3016,642,1728,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3017,642,1728,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3018,643,1731,,received,,Engine Oil,3,450.00,1350.00,315.00,false,standard
3019,643,1731,,received,,Oil Filter,1,800.00,800.00,560.00,true,original
3020,643,1731,,received,,Air Filter,1,2100.00,2100.00,1470.00,true,original
3021,643,1731,,received,,Fuel Filter,1,1700.00,1700.00,1190.00,true,original
3022,644,1733,,received,,Brake Cleaner,2,250.00,500.00,175.00,false,standard
3023,644,1733,,received,,Brake Pads,1,3250.00,3250.00,2275.00,true,original
3024,644,1733,,received,,Wheel Cylinder,1,1000.00,1000.00,700.00,false,replacement
3025,645,1734,,received,,Clutch Disc,1,5500.00,5500.00,3850.00,true,original
3026,645,1734,,received,,Pressure Plate,1,4950.00,4950.00,3465.00,true,original
3027,645,1734,,received,,Release Bearing,1,2150.00,2150.00,1505.00,true,original
3028,645,1734,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3029,646,1739,,received,,Air Filter,1,550.00,550.00,385.00,false,replacement
3030,646,1739,,received,,Cabin Filter,1,550.00,550.00,385.00,false,replacement
3031,646,1739,,received,,Fuel Filter,1,600.00,600.00,420.00,false,replacement
3032,647,1741,,received,,Valve Cover Gasket,1,1250.00,1250.00,875.00,true,original
3033,647,1741,,received,,Crankshaft Oil Seal,1,2700.00,2700.00,1890.00,true,original
3034,647,1741,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3035,647,1741,,received,,Drive / Fan Belt,1,2600.00,2600.00,1820.00,true,original
3036,647,1741,,received,,Engine Oil,6,500.00,3000.00,350.00,false,standard
3037,647,1741,,received,,Oil Filter,1,700.00,700.00,490.00,true,original
3038,648,1743,,received,,Brake Cleaner,2,200.00,400.00,140.00,false,standard
3039,648,1743,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
3040,648,1743,,received,,Brake Pads,1,1600.00,1600.00,1120.00,false,replacement
3041,648,1743,,received,,Brake Shoe,1,2300.00,2300.00,1610.00,true,original
3042,648,1743,,received,,Wheel Cylinder,2,950.00,1900.00,665.00,false,replacement
3043,649,1746,,received,,Valve Cover Gasket,1,650.00,650.00,455.00,false,replacement
3044,649,1746,,received,,Crankshaft Oil Seal,1,1700.00,1700.00,1190.00,false,replacement
3045,649,1746,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3046,649,1746,,received,,Oil Filter,1,400.00,400.00,280.00,false,replacement
3047,650,1748,,received,,Clutch Disc,1,2950.00,2950.00,2065.00,false,replacement
3048,650,1748,,received,,Pressure Plate,1,3450.00,3450.00,2415.00,false,replacement
3049,650,1748,,received,,Release Bearing,1,800.00,800.00,560.00,false,replacement
3050,650,1748,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3051,650,1748,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3052,651,1749,,received,,Clutch Disc,1,4950.00,4950.00,3465.00,true,original
3053,651,1749,,received,,Pressure Plate,1,3650.00,3650.00,2555.00,false,replacement
3054,651,1749,,received,,Release Bearing,1,850.00,850.00,595.00,false,replacement
3055,651,1749,,received,,RTV Silicone Gasket Maker,1,200.00,200.00,140.00,false,standard
3056,651,1749,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3057,652,1751,,received,,Engine Oil,6,450.00,2700.00,315.00,false,standard
3058,652,1751,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
3059,652,1751,,received,,Air Filter,1,700.00,700.00,490.00,false,replacement
3060,652,1751,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
3061,653,1755,,received,,Suspension Bushing,2,550.00,1100.00,385.00,false,replacement
3062,653,1755,,received,,Tie Rod End,2,2100.00,4200.00,1470.00,true,original
3063,653,1755,,received,,Stabilizer Link,2,2150.00,4300.00,1505.00,true,original
3064,653,1755,,received,,Shock Absorber,2,2100.00,4200.00,1470.00,false,replacement
3065,653,1755,,received,,Shock Mounting,2,1850.00,3700.00,1295.00,true,original
3066,654,1758,,received,,Valve Cover Gasket,1,650.00,650.00,455.00,false,replacement
3067,654,1758,,received,,Crankshaft Oil Seal,1,1650.00,1650.00,1155.00,false,replacement
3068,654,1758,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3069,654,1758,,received,,Drive / Fan Belt,1,1850.00,1850.00,1295.00,false,replacement
3070,654,1758,,received,,Engine Oil,3,400.00,1200.00,280.00,false,standard
3071,655,1760,,received,,Engine Oil,6,400.00,2400.00,280.00,false,standard
3072,655,1760,,received,,Air Filter,1,2100.00,2100.00,1470.00,true,original
3073,655,1760,,received,,Fuel Filter,1,2150.00,2150.00,1505.00,true,original
3074,656,1762,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
3075,656,1762,,received,,Brake Pads,1,1450.00,1450.00,1015.00,false,replacement
3076,656,1762,,received,,Wheel Cylinder,1,1000.00,1000.00,700.00,false,replacement
3077,657,1765,,received,,Tie Rod End,2,1300.00,2600.00,910.00,false,replacement
3078,657,1765,,received,,Stabilizer Link,2,1300.00,2600.00,910.00,false,replacement
3079,657,1765,,received,,Shock Absorber,2,2650.00,5300.00,1855.00,false,replacement
3080,657,1765,,received,,Shock Mounting,2,1200.00,2400.00,840.00,false,replacement
3081,658,1767,,received,,Clutch Disc,1,3050.00,3050.00,2135.00,false,replacement
3082,658,1767,,received,,Pressure Plate,1,3350.00,3350.00,2345.00,false,replacement
3083,658,1767,,received,,Release Bearing,1,950.00,950.00,665.00,false,replacement
3084,658,1767,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3085,658,1767,,received,,Brake Cleaner,1,200.00,200.00,140.00,false,standard
3086,659,1769,,received,,Valve Cover Gasket,1,700.00,700.00,490.00,false,replacement
3087,659,1769,,received,,Crankshaft Oil Seal,1,1550.00,1550.00,1085.00,false,replacement
3088,659,1769,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3089,659,1769,,received,,Drive / Fan Belt,1,1800.00,1800.00,1260.00,false,replacement
3090,659,1769,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
3091,659,1769,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
3092,660,1771,,received,,Release Bearing,1,850.00,850.00,595.00,false,replacement
3093,660,1771,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3094,660,1771,,received,,Brake Cleaner,1,200.00,200.00,140.00,false,standard
3095,661,1772,,received,,Overhauling Gasket Set,1,3500.00,3500.00,2450.00,false,replacement
3096,661,1772,,received,,Valve Cover Gasket,1,600.00,600.00,420.00,false,replacement
3097,661,1772,,received,,Crankshaft Oil Seal,1,1700.00,1700.00,1190.00,false,replacement
