id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
1633,604,13,Brake Service & Cleaning,01:15:00,01:29:24,1.25,1.49,650,650
1634,604,15,Replace Brake Shoes,01:00:00,01:06:36,1.00,1.11,700,700
1635,604,18,Wheel Alignment,01:00:00,01:08:24,1.00,1.14,1100,1100
1636,605,36,Down Clutch / Pulldown Transmission,04:30:00,05:13:48,4.50,5.23,4300,4300
1637,606,13,Brake Service & Cleaning,01:15:00,01:22:48,1.25,1.38,850,850
1638,606,15,Replace Brake Shoes,01:00:00,00:54:36,1.00,0.91,950,950
1639,607,22,Replace Suspension Bushing,02:30:00,02:42:36,2.50,2.71,1450,1450
1640,607,23,Replace Tie Rod End,01:00:00,01:05:24,1.00,1.09,1050,1050
1641,607,18,Wheel Alignment,01:00:00,00:51:36,1.00,0.86,1100,1100
1642,607,21,Replace Shock Absorbers,02:00:00,02:16:12,2.00,2.27,1300,1300
1643,608,13,Brake Service & Cleaning,01:15:00,01:18:00,1.25,1.30,1150,1150
1644,608,15,Replace Brake Shoes,01:00:00,00:57:00,1.00,0.95,900,900
1645,609,13,Brake Service & Cleaning,01:15:00,01:18:00,1.25,1.30,700,700
1646,609,15,Replace Brake Shoes,01:00:00,01:12:00,1.00,1.20,600,600
1647,610,1,Change Oil,00:45:00,00:42:36,0.75,0.71,650,650
1648,610,58,General Mechanical Inspection & Check-Up,00:30:00,00:29:24,0.50,0.49,550,550
1649,611,22,Replace Suspension Bushing,02:30:00,02:35:24,2.50,2.59,1850,1850
1650,611,25,Replace Tie Rod & Rack End,01:30:00,01:28:12,1.50,1.47,1150,1150
1651,611,18,Wheel Alignment,01:00:00,01:10:12,1.00,1.17,1000,1000
1652,611,21,Replace Shock Absorbers,02:00:00,01:46:48,2.00,1.78,1450,1450
1653,612,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:37:12,3.00,2.62,2900,2900
1654,613,1,Change Oil,00:45:00,00:44:24,0.75,0.74,500,500
1655,613,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,700,700
1656,614,22,Replace Suspension Bushing,02:30:00,02:36:00,2.50,2.60,2100,2100
1657,614,23,Replace Tie Rod End,01:00:00,00:52:12,1.00,0.87,900,900
1658,614,18,Wheel Alignment,01:00:00,01:12:00,1.00,1.20,850,850
1659,614,21,Replace Shock Absorbers,02:00:00,01:46:12,2.00,1.77,1100,1100
1660,615,1,Change Oil,00:45:00,00:42:36,0.75,0.71,700,700
1661,615,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,500,500
1662,615,18,Wheel Alignment,01:00:00,01:06:36,1.00,1.11,1450,1450
1663,616,22,Replace Suspension Bushing,02:30:00,02:36:36,2.50,2.61,2050,2050
1664,616,23,Replace Tie Rod End,01:00:00,00:51:36,1.00,0.86,1000,1000
1665,616,18,Wheel Alignment,01:00:00,00:58:48,1.00,0.98,1000,1000
1666,617,53,Top Overhaul,14:00:00,17:28:48,14.00,17.48,19400,19400
1667,618,22,Replace Suspension Bushing,02:30:00,02:12:36,2.50,2.21,1400,1400
1668,618,23,Replace Tie Rod End,01:00:00,00:51:36,1.00,0.86,1100,1100
1669,618,18,Wheel Alignment,01:00:00,01:03:00,1.00,1.05,1400,1400
1670,619,36,Down Clutch / Pulldown Transmission,04:30:00,04:24:00,4.50,4.40,3100,3100
1671,620,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:48:00,3.00,2.80,2050,2050
1672,620,58,General Mechanical Inspection & Check-Up,00:30:00,00:32:24,0.50,0.54,750,750
1673,621,22,Replace Suspension Bushing,02:30:00,02:08:24,2.50,2.14,1750,1750
1674,621,23,Replace Tie Rod End,01:00:00,01:06:00,1.00,1.10,1150,1150
1675,621,18,Wheel Alignment,01:00:00,01:03:36,1.00,1.06,1000,1000
1676,621,21,Replace Shock Absorbers,02:00:00,02:20:24,2.00,2.34,1200,1200
1677,622,36,Down Clutch / Pulldown Transmission,04:30:00,04:21:36,4.50,4.36,3950,3950
1678,623,1,Change Oil,00:45:00,00:39:00,0.75,0.65,850,850
1679,623,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,600,600
1680,624,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:25:48,3.00,3.43,2750,2750
1681,625,13,Brake Service & Cleaning,01:15:00,01:24:00,1.25,1.40,950,950
1682,625,15,Replace Brake Shoes,01:00:00,01:09:00,1.00,1.15,1050,1050
1683,626,1,Change Oil,00:45:00,00:54:00,0.75,0.90,450,450
1684,626,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,600,600
1685,626,18,Wheel Alignment,01:00:00,00:56:24,1.00,0.94,950,950
1686,627,36,Down Clutch / Pulldown Transmission,04:30:00,04:52:12,4.50,4.87,3600,3600
1687,628,13,Brake Service & Cleaning,01:15:00,01:13:48,1.25,1.23,1150,1150
1688,628,15,Replace Brake Shoes,01:00:00,01:15:00,1.00,1.25,700,700
1689,629,53,Top Overhaul,14:00:00,15:04:48,14.00,15.08,15250,15250
1690,630,36,Down Clutch / Pulldown Transmission,04:30:00,04:59:24,4.50,4.99,3450,3450
1691,631,22,Replace Suspension Bushing,02:30:00,02:55:12,2.50,2.92,1300,1300
1692,631,23,Replace Tie Rod End,01:00:00,01:00:00,1.00,1.00,1000,1000
1693,631,18,Wheel Alignment,01:00:00,00:59:24,1.00,0.99,1200,1200
1694,632,1,Change Oil,00:45:00,00:40:12,0.75,0.67,500,500
1695,632,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:36,0.50,0.61,500,500
1696,633,22,Replace Suspension Bushing,02:30:00,02:23:24,2.50,2.39,1350,1350
1697,633,23,Replace Tie Rod End,01:00:00,01:01:12,1.00,1.02,1200,1200
1698,633,18,Wheel Alignment,01:00:00,01:06:36,1.00,1.11,950,950
1699,633,21,Replace Shock Absorbers,02:00:00,01:49:48,2.00,1.83,1750,1750
1700,634,1,Change Oil,00:45:00,00:52:12,0.75,0.87,700,700
1701,634,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,750,750
1702,634,3,Replace Fuel Filter,00:45:00,00:52:48,0.75,0.88,550,550
1703,634,4,Replace Air Filter,00:15:00,00:13:48,0.25,0.23,550,550
1704,634,5,Replace Cabin Filter,00:15:00,00:17:24,0.25,0.29,200,200
1705,635,13,Brake Service & Cleaning,01:15:00,01:13:48,1.25,1.23,700,700
1706,635,15,Replace Brake Shoes,01:00:00,01:03:00,1.00,1.05,700,700
1707,635,18,Wheel Alignment,01:00:00,01:01:12,1.00,1.02,1150,1150
1708,636,1,Change Oil,00:45:00,00:45:36,0.75,0.76,700,700
1709,636,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,650,650
1710,637,1,Change Oil,00:45:00,00:49:48,0.75,0.83,550,550
1711,637,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:00,0.50,0.60,700,700
1712,637,3,Replace Fuel Filter,00:45:00,00:49:48,0.75,0.83,550,550
1713,637,4,Replace Air Filter,00:15:00,00:16:12,0.25,0.27,550,550
1714,637,5,Replace Cabin Filter,00:15:00,00:13:12,0.25,0.22,200,200
1715,638,22,Replace Suspension Bushing,02:30:00,02:20:24,2.50,2.34,1550,1550
1716,638,25,Replace Tie Rod & Rack End,01:30:00,01:41:24,1.50,1.69,800,800
1717,638,18,Wheel Alignment,01:00:00,01:02:24,1.00,1.04,1300,1300
1718,638,21,Replace Shock Absorbers,02:00:00,02:27:36,2.00,2.46,1600,1600
1719,639,22,Replace Suspension Bushing,02:30:00,02:24:36,2.50,2.41,1600,1600
1720,639,23,Replace Tie Rod End,01:00:00,00:56:24,1.00,0.94,1150,1150
1721,639,18,Wheel Alignment,01:00:00,01:13:12,1.00,1.22,950,950
1722,639,21,Replace Shock Absorbers,02:00:00,02:07:12,2.00,2.12,1750,1750
1723,640,1,Change Oil,00:45:00,00:39:36,0.75,0.66,750,750
1724,640,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,600,600
1725,641,22,Replace Suspension Bushing,02:30:00,02:40:48,2.50,2.68,1300,1300
1726,641,23,Replace Tie Rod End,01:00:00,01:03:36,1.00,1.06,1050,1050
1727,641,18,Wheel Alignment,01:00:00,00:51:00,1.00,0.85,1350,1350
1728,642,36,Down Clutch / Pulldown Transmission,04:30:00,04:20:24,4.50,4.34,3100,3100
1729,643,1,Change Oil,00:45:00,00:48:36,0.75,0.81,550,550
1730,643,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,600,600
1731,643,18,Wheel Alignment,01:00:00,01:06:00,1.00,1.10,1150,1150
1732,644,13,Brake Service & Cleaning,01:15:00,01:13:12,1.25,1.22,650,650
1733,644,14,Replace Brake Pads,01:00:00,00:55:12,1.00,0.92,950,950
1734,645,36,Down Clutch / Pulldown Transmission,04:30:00,04:40:12,4.50,4.67,3700,3700
1735,646,1,Change Oil,00:45:00,00:39:00,0.75,0.65,650,650
1736,646,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,450,450
1737,646,3,Replace Fuel Filter,00:45:00,00:55:12,0.75,0.92,550,550
1738,646,4,Replace Air Filter,00:15:00,00:14:24,0.25,0.24,550,550
1739,646,5,Replace Cabin Filter,00:15:00,00:18:00,0.25,0.30,200,200
1740,647,51,Replace Valve Cover Gasket,01:45:00,01:54:00,1.75,1.90,1000,1000
1741,647,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:59:24,1.00,0.99,1350,1350
1742,648,13,Brake Service & Cleaning,01:15:00,01:31:48,1.25,1.53,1250,1250
1743,648,15,Replace Brake Shoes,01:00:00,01:13:48,1.00,1.23,650,650
1744,649,51,Replace Valve Cover Gasket,01:45:00,01:48:36,1.75,1.81,1150,1150
1745,649,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:03:00,1.00,1.05,850,850
1746,649,1,Change Oil,00:45:00,00:49:12,0.75,0.82,650,650
1747,650,36,Down Clutch / Pulldown Transmission,04:30:00,04:41:24,4.50,4.69,4900,4900
1748,650,2,Change ATF / Transmission Fluid,00:45:00,00:55:48,0.75,0.93,800,800
1749,651,36,Down Clutch / Pulldown Transmission,04:30:00,04:00:00,4.50,4.00,3100,3100
1750,652,1,Change Oil,00:45:00,00:39:00,0.75,0.65,650,650
1751,652,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:36,0.50,0.46,500,500
1752,653,22,Replace Suspension Bushing,02:30:00,02:23:24,2.50,2.39,2500,2500
1753,653,23,Replace Tie Rod End,01:00:00,00:58:12,1.00,0.97,1550,1550
1754,653,18,Wheel Alignment,01:00:00,01:12:00,1.00,1.20,900,900
1755,653,21,Replace Shock Absorbers,02:00:00,01:55:48,2.00,1.93,2050,2050
1756,654,51,Replace Valve Cover Gasket,01:45:00,01:55:48,1.75,1.93,950,950
1757,654,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:08:24,1.00,1.14,1050,1050
1758,654,1,Change Oil,00:45:00,00:52:12,0.75,0.87,850,850
1759,655,1,Change Oil,00:45:00,00:39:36,0.75,0.66,800,800
1760,655,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,500,500
1761,656,13,Brake Service & Cleaning,01:15:00,01:14:24,1.25,1.24,900,900
1762,656,14,Replace Brake Pads,01:00:00,01:09:36,1.00,1.16,700,700
1763,657,22,Replace Suspension Bushing,02:30:00,02:20:24,2.50,2.34,1650,1650
1764,657,23,Replace Tie Rod End,01:00:00,01:14:24,1.00,1.24,1250,1250
1765,657,18,Wheel Alignment,01:00:00,01:07:12,1.00,1.12,950,950
1766,658,36,Down Clutch / Pulldown Transmission,04:30:00,03:58:48,4.50,3.98,3700,3700
1767,658,1,Change Oil,00:45:00,00:47:24,0.75,0.79,800,800
1768,659,51,Replace Valve Cover Gasket,01:45:00,01:49:48,1.75,1.83,1350,1350
1769,659,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:12:36,1.00,1.21,950,950
1770,660,36,Down Clutch / Pulldown Transmission,04:30:00,05:21:36,4.50,5.36,3400,3400
1771,660,2,Change ATF / Transmission Fluid,00:45:00,00:45:36,0.75,0.76,750,750
1772,661,53,Top Overhaul,14:00:00,17:03:36,14.00,17.06,17050,17050
1773,662,13,Brake Service & Cleaning,01:15:00,01:33:00,1.25,1.55,900,900
1774,662,15,Replace Brake Shoes,01:00:00,01:13:48,1.00,1.23,900,900
1775,662,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:43:48,2.00,1.73,4200,4200
1776,663,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:47:24,3.00,2.79,2350,2350
1777,664,13,Brake Service & Cleaning,01:15:00,01:24:00,1.25,1.40,750,750
1778,664,15,Replace Brake Shoes,01:00:00,01:10:12,1.00,1.17,1050,1050
1779,664,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:59:24,2.00,1.99,2450,2450
1780,665,1,Change Oil,00:45:00,00:53:24,0.75,0.89,850,850
1781,665,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,500,500
1782,665,18,Wheel Alignment,01:00:00,01:09:36,1.00,1.16,800,800
1783,666,13,Brake Service & Cleaning,01:15:00,01:21:36,1.25,1.36,800,800
1784,666,15,Replace Brake Shoes,01:00:00,00:58:12,1.00,0.97,800,800
1785,666,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:08:24,2.00,2.14,4100,4100
1786,667,13,Brake Service & Cleaning,01:15:00,01:21:00,1.25,1.35,950,950
1787,667,15,Replace Brake Shoes,01:00:00,01:11:24,1.00,1.19,750,750
1788,667,18,Wheel Alignment,01:00:00,00:51:36,1.00,0.86,1000,1000
1789,668,36,Down Clutch / Pulldown Transmission,04:30:00,04:14:24,4.50,4.24,4700,4700
1790,668,2,Change ATF / Transmission Fluid,00:45:00,00:40:48,0.75,0.68,650,650
1791,669,36,Down Clutch / Pulldown Transmission,04:30:00,04:06:00,4.50,4.10,3450,3450
1792,669,2,Change ATF / Transmission Fluid,00:45:00,00:45:36,0.75,0.76,750,750
1793,670,1,Change Oil,00:45:00,00:38:24,0.75,0.64,650,650
1794,670,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,650,650
1795,671,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:44:24,3.00,3.74,2850,2850
1796,671,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:00,0.50,0.60,650,650
1797,672,13,Brake Service & Cleaning,01:15:00,01:20:24,1.25,1.34,550,550
1798,672,14,Replace Brake Pads,01:00:00,01:03:36,1.00,1.06,950,950
1799,673,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:27:00,3.00,3.45,2900,2900
1800,673,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,800,800
1801,674,22,Replace Suspension Bushing,02:30:00,02:27:36,2.50,2.46,1850,1850
1802,674,23,Replace Tie Rod End,01:00:00,01:11:24,1.00,1.19,850,850
1803,674,18,Wheel Alignment,01:00:00,01:12:00,1.00,1.20,1200,1200
1804,674,21,Replace Shock Absorbers,02:00:00,02:01:48,2.00,2.03,1600,1600
1805,675,13,Brake Service & Cleaning,01:15:00,01:22:12,1.25,1.37,750,750
1806,675,15,Replace Brake Shoes,01:00:00,00:58:48,1.00,0.98,1150,1150
1807,676,22,Replace Suspension Bushing,02:30:00,02:21:36,2.50,2.36,1800,1800
1808,676,23,Replace Tie Rod End,01:00:00,01:06:00,1.00,1.10,1100,1100
1809,676,18,Wheel Alignment,01:00:00,00:51:36,1.00,0.86,1200,1200
1810,677,13,Brake Service & Cleaning,01:15:00,01:06:00,1.25,1.10,800,800
1811,677,14,Replace Brake Pads,01:00:00,01:13:48,1.00,1.23,1150,1150
1812,678,22,Replace Suspension Bushing,02:30:00,02:58:12,2.50,2.97,1850,1850
1813,678,25,Replace Tie Rod & Rack End,01:30:00,01:47:24,1.50,1.79,1050,1050
1814,678,18,Wheel Alignment,01:00:00,01:03:00,1.00,1.05,1200,1200
1815,679,22,Replace Suspension Bushing,02:30:00,02:12:36,2.50,2.21,2500,2500
1816,679,25,Replace Tie Rod & Rack End,01:30:00,01:34:12,1.50,1.57,750,750
1817,679,18,Wheel Alignment,01:00:00,01:14:24,1.00,1.24,1050,1050
1818,679,21,Replace Shock Absorbers,02:00:00,01:52:12,2.00,1.87,1800,1800
1819,680,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:51:36,3.00,2.86,2400,2400
1820,681,13,Brake Service & Cleaning,01:15:00,01:24:36,1.25,1.41,1000,1000
1821,681,14,Replace Brake Pads,01:00:00,01:01:48,1.00,1.03,800,800
1822,681,18,Wheel Alignment,01:00:00,01:00:36,1.00,1.01,950,950
1823,682,1,Change Oil,00:45:00,00:46:48,0.75,0.78,900,900
1824,682,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:36,0.50,0.61,450,450
1825,682,18,Wheel Alignment,01:00:00,01:00:36,1.00,1.01,950,950
1826,683,36,Down Clutch / Pulldown Transmission,04:30:00,05:01:48,4.50,5.03,4150,4150
1827,683,2,Change ATF / Transmission Fluid,00:45:00,00:52:12,0.75,0.87,700,700
1828,684,13,Brake Service & Cleaning,01:15:00,01:31:48,1.25,1.53,800,800
1829,684,15,Replace Brake Shoes,01:00:00,01:01:48,1.00,1.03,600,600
1830,685,1,Change Oil,00:45:00,00:54:36,0.75,0.91,650,650
1831,685,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,550,550
1832,686,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:03:36,3.00,3.06,2500,2500
1833,687,1,Change Oil,00:45:00,00:40:48,0.75,0.68,700,700
1834,687,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,500,500
1835,688,1,Change Oil,00:45:00,00:43:48,0.75,0.73,550,550
1836,688,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,450,450
1837,689,22,Replace Suspension Bushing,02:30:00,02:10:12,2.50,2.17,2050,2050
1838,689,25,Replace Tie Rod & Rack End,01:30:00,01:45:36,1.50,1.76,1200,1200
1839,689,18,Wheel Alignment,01:00:00,01:00:00,1.00,1.00,1350,1350
1840,690,1,Change Oil,00:45:00,00:52:48,0.75,0.88,600,600
1841,690,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:36,0.50,0.61,500,500
1842,691,36,Down Clutch / Pulldown Transmission,04:30:00,05:36:36,4.50,5.61,3100,3100
1843,692,13,Brake Service & Cleaning,01:15:00,01:20:24,1.25,1.34,1350,1350
1844,692,15,Replace Brake Shoes,01:00:00,01:09:36,1.00,1.16,650,650
1845,693,13,Brake Service & Cleaning,01:15:00,01:09:36,1.25,1.16,1000,1000
1846,693,15,Replace Brake Shoes,01:00:00,01:00:36,1.00,1.01,850,850
1847,693,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:59:24,2.00,1.99,3600,3600
1848,694,1,Change Oil,00:45:00,00:39:36,0.75,0.66,600,600
1849,694,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,550,550
1850,694,18,Wheel Alignment,01:00:00,01:11:24,1.00,1.19,900,900
1851,695,22,Replace Suspension Bushing,02:30:00,03:04:12,2.50,3.07,2150,2150
1852,695,23,Replace Tie Rod End,01:00:00,01:06:00,1.00,1.10,950,950
1853,695,18,Wheel Alignment,01:00:00,01:06:00,1.00,1.10,850,850
1854,696,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:54:00,3.00,2.90,3200,3200
1855,697,13,Brake Service & Cleaning,01:15:00,01:09:00,1.25,1.15,950,950
1856,697,15,Replace Brake Shoes,01:00:00,00:55:48,1.00,0.93,900,900
1857,698,1,Change Oil,00:45:00,00:55:48,0.75,0.93,600,600
1858,698,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,450,450
1859,699,1,Change Oil,00:45:00,00:44:24,0.75,0.74,500,500
1860,699,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,550,550
1861,700,1,Change Oil,00:45:00,00:44:24,0.75,0.74,600,600
1862,700,58,General Mechanical Inspection & Check-Up,00:30:00,00:32:24,0.50,0.54,650,650
1863,700,3,Replace Fuel Filter,00:45:00,00:39:36,0.75,0.66,550,550
1864,700,4,Replace Air Filter,00:15:00,00:17:24,0.25,0.29,550,550
1865,700,5,Replace Cabin Filter,00:15:00,00:16:48,0.25,0.28,200,200
1866,701,51,Replace Valve Cover Gasket,01:45:00,02:10:48,1.75,2.18,1200,1200
1867,701,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:11:24,1.00,1.19,950,950
1868,701,1,Change Oil,00:45:00,00:41:24,0.75,0.69,600,600
1869,702,13,Brake Service & Cleaning,01:15:00,01:15:00,1.25,1.25,650,650
1870,702,15,Replace Brake Shoes,01:00:00,01:10:12,1.00,1.17,700,700
1871,702,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:51:36,2.00,1.86,3750,3750
1872,703,13,Brake Service & Cleaning,01:15:00,01:06:36,1.25,1.11,750,750
1873,703,15,Replace Brake Shoes,01:00:00,01:07:48,1.00,1.13,800,800
1874,704,51,Replace Valve Cover Gasket,01:45:00,01:35:24,1.75,1.59,1450,1450
1875,704,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:03:00,1.00,1.05,1000,1000
1876,705,22,Replace Suspension Bushing,02:30:00,02:16:12,2.50,2.27,1200,1200
1877,705,25,Replace Tie Rod & Rack End,01:30:00,01:46:12,1.50,1.77,1150,1150
1878,705,18,Wheel Alignment,01:00:00,01:04:12,1.00,1.07,1250,1250
1879,706,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:06:00,3.00,3.10,2950,2950
1880,707,1,Change Oil,00:45:00,00:50:24,0.75,0.84,550,550
1881,707,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:36,0.50,0.51,650,650
1882,708,1,Change Oil,00:45:00,00:52:48,0.75,0.88,750,750
1883,708,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,550,550
1884,708,3,Replace Fuel Filter,00:45:00,00:45:36,0.75,0.76,550,550
1885,708,4,Replace Air Filter,00:15:00,00:15:36,0.25,0.26,550,550
1886,708,5,Replace Cabin Filter,00:15:00,00:13:12,0.25,0.22,200,200
1887,709,22,Replace Suspension Bushing,02:30:00,02:21:36,2.50,2.36,1450,1450
1888,709,23,Replace Tie Rod End,01:00:00,00:57:00,1.00,0.95,750,750
1889,709,18,Wheel Alignment,01:00:00,00:55:48,1.00,0.93,1050,1050
1890,709,21,Replace Shock Absorbers,02:00:00,02:24:36,2.00,2.41,950,950
1891,710,36,Down Clutch / Pulldown Transmission,04:30:00,03:56:24,4.50,3.94,4700,4700
1892,710,2,Change ATF / Transmission Fluid,00:45:00,00:51:00,0.75,0.85,600,600
1893,711,36,Down Clutch / Pulldown Transmission,04:30:00,03:50:24,4.50,3.84,3100,3100
1894,712,1,Change Oil,00:45:00,00:49:12,0.75,0.82,600,600
1895,712,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,500,500
1896,712,18,Wheel Alignment,01:00:00,01:07:48,1.00,1.13,1100,1100
1897,713,22,Replace Suspension Bushing,02:30:00,02:13:12,2.50,2.22,1450,1450
1898,713,23,Replace Tie Rod End,01:00:00,01:06:00,1.00,1.10,1050,1050
1899,713,18,Wheel Alignment,01:00:00,01:12:36,1.00,1.21,800,800
1900,713,21,Replace Shock Absorbers,02:00:00,01:57:36,2.00,1.96,1150,1150
1901,714,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:19:12,3.00,3.32,2700,2700
1902,714,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,650,650
1903,715,13,Brake Service & Cleaning,01:15:00,01:10:48,1.25,1.18,1050,1050
1904,715,15,Replace Brake Shoes,01:00:00,00:54:00,1.00,0.90,800,800
1905,716,1,Change Oil,00:45:00,00:48:36,0.75,0.81,550,550
1906,716,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,650,650
1907,717,13,Brake Service & Cleaning,01:15:00,01:08:24,1.25,1.14,850,850
1908,717,15,Replace Brake Shoes,01:00:00,00:51:00,1.00,0.85,750,750
1909,717,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:07:48,2.00,2.13,2850,2850
1910,718,22,Replace Suspension Bushing,02:30:00,02:54:36,2.50,2.91,1700,1700
1911,718,23,Replace Tie Rod End,01:00:00,00:53:24,1.00,0.89,1250,1250
1912,718,18,Wheel Alignment,01:00:00,01:14:24,1.00,1.24,1100,1100
1913,718,21,Replace Shock Absorbers,02:00:00,01:44:24,2.00,1.74,1800,1800
1914,719,22,Replace Suspension Bushing,02:30:00,02:18:36,2.50,2.31,1350,1350
1915,719,23,Replace Tie Rod End,01:00:00,01:10:48,1.00,1.18,1000,1000
1916,719,18,Wheel Alignment,01:00:00,01:09:00,1.00,1.15,800,800
1917,719,21,Replace Shock Absorbers,02:00:00,02:19:12,2.00,2.32,1350,1350
1918,720,1,Change Oil,00:45:00,00:42:00,0.75,0.70,700,700
1919,720,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,650,650
1920,721,51,Replace Valve Cover Gasket,01:45:00,01:34:48,1.75,1.58,1300,1300
1921,721,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:56:24,1.00,0.94,1000,1000
1922,721,1,Change Oil,00:45:00,00:46:12,0.75,0.77,700,700
1923,722,13,Brake Service & Cleaning,01:15:00,01:04:48,1.25,1.08,750,750
1924,722,15,Replace Brake Shoes,01:00:00,00:51:36,1.00,0.86,900,900
1925,723,22,Replace Suspension Bushing,02:30:00,02:33:00,2.50,2.55,2650,2650
1926,723,23,Replace Tie Rod End,01:00:00,00:51:36,1.00,0.86,1000,1000
1927,723,18,Wheel Alignment,01:00:00,00:52:48,1.00,0.88,1000,1000
