service_id,service_name,base_price,base_duration_hours,is_price_fixed,vehicle_type,vehicle_age,mileage,estimated_duration_mins,actual_duration_mins,actual_amount,is_churned,vehicle_type_encoded,predicted_duration_mins
9,Replace Fuel Filter,550.0,0.75,1,SUV,4,49831.6,44.7,41.6,525.0,0,3,43.49599999999999
2,Brake Service,800.0,1.25,1,Crossover,20,314772.1,76.7,76.8,1025.0,1,0,75.85900000000008
2,Brake Service,800.0,1.25,1,Crossover,20,258313.9,76.6,71.3,1050.0,1,0,73.37800000000007
1,Change Oil,650.0,0.75,1,Sedan,23,306629.6,46.9,52.3,650.0,1,4,49.997000000000064
9,Replace Fuel Filter,550.0,0.75,1,Sedan,23,318130.8,43.5,48.6,575.0,1,4,46.81499999999999
1,Change Oil,650.0,0.75,1,Crossover,20,242573.8,46.3,51.2,750.0,1,0,50.63299999999993
9,Replace Fuel Filter,550.0,0.75,1,Crossover,20,307998.9,45.3,47.0,650.0,1,0,46.045999999999985
2,Brake Service,800.0,1.25,1,Hatchback,11,143022.7,77.9,86.0,850.0,1,1,83.46
2,Brake Service,800.0,1.25,1,Hatchback,11,161542.0,77.3,72.3,1125.0,1,1,73.85500000000006
2,Brake Service,800.0,1.25,1,SUV,2,33548.7,74.1,70.8,600.0,0,3,70.76100000000008
2,Brake Service,800.0,1.25,1,SUV,2,27500.1,76.1,67.2,650.0,0,3,69.93199999999995
4,Wheel Alignment,800.0,1.0,1,SUV,2,25308.6,60.6,64.8,975.0,0,3,63.19400000000008
10,Replace Valve Cover Gasket,1400.0,1.75,0,Crossover,15,196898.3,106.6,163.7,1700.0,1,0,161.4880000000002
6,Replace Fan Belt,800.0,1.0,1,Crossover,15,219469.5,62.4,55.1,1025.0,1,0,56.43300000000002
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,11,149340.4,264.2,406.4,3750.0,1,5,346.91700000000026
1,Change Oil,650.0,0.75,1,Sedan,12,151162.3,43.5,42.6,750.0,1,4,43.10599999999996
9,Replace Fuel Filter,550.0,0.75,1,Sedan,12,161948.2,46.7,46.9,425.0,0,4,46.39900000000001
2,Brake Service,800.0,1.25,1,Sedan,12,172932.0,77.0,91.3,2275.0,1,4,78.66600000000003
2,Brake Service,800.0,1.25,1,Hatchback,25,379859.5,74.3,77.2,675.0,1,1,77.94399999999992
2,Brake Service,800.0,1.25,1,Hatchback,25,356169.5,73.9,88.0,600.0,1,1,82.59300000000002
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,3,45304.3,155.4,177.6,1225.0,0,4,189.52700000000007
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,3,44833.3,87.7,95.6,750.0,0,4,92.18500000000014
4,Wheel Alignment,800.0,1.0,1,Sedan,3,47860.8,63.0,63.0,1275.0,1,4,63.539000000000016
1,Change Oil,650.0,0.75,1,Sedan,19,307687.1,43.2,48.2,600.0,1,4,42.73300000000002
9,Replace Fuel Filter,550.0,0.75,1,Sedan,19,232408.9,44.0,43.4,725.0,1,4,43.20300000000004
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,3,48005.9,262.5,303.6,3075.0,0,5,307.17299999999966
1,Change Oil,650.0,0.75,1,Van,3,44987.0,46.4,55.7,625.0,0,5,52.313999999999936
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,SUV,24,351762.0,268.0,442.1,3675.0,1,3,478.52500000000015
2,Brake Service,800.0,1.25,1,Pickup,15,213010.5,74.6,77.6,575.0,0,2,75.512
2,Brake Service,800.0,1.25,1,Pickup,15,190384.6,74.3,78.4,825.0,1,2,74.57699999999996
1,Change Oil,650.0,0.75,1,Sedan,3,41293.4,45.2,44.4,825.0,0,4,45.961000000000006
9,Replace Fuel Filter,550.0,0.75,1,Sedan,3,47203.5,44.6,45.5,625.0,0,4,45.37
4,Wheel Alignment,800.0,1.0,1,Sedan,3,44915.0,61.2,59.7,1150.0,1,4,60.38999999999991
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,10,159742.4,144.5,161.7,1725.0,1,4,177.8140000000002
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,10,121634.5,86.8,90.6,1150.0,1,4,91.28899999999996
4,Wheel Alignment,800.0,1.0,1,Sedan,10,120873.5,61.8,64.9,900.0,1,4,65.01599999999993
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,10,136088.2,117.8,119.4,1600.0,1,4,116.41199999999985
1,Change Oil,650.0,0.75,1,Pickup,5,64325.4,45.7,55.5,725.0,1,2,44.180999999999976
9,Replace Fuel Filter,550.0,0.75,1,Pickup,5,81920.5,44.9,48.5,500.0,0,2,47.54600000000001
1,Change Oil,650.0,0.75,1,Sedan,14,213587.9,43.8,44.8,650.0,1,4,45.621000000000066
9,Replace Fuel Filter,550.0,0.75,1,Sedan,14,211208.6,43.1,46.9,575.0,1,4,45.53600000000002
4,Wheel Alignment,800.0,1.0,1,Sedan,14,187845.5,59.6,70.0,900.0,1,4,66.944
1,Change Oil,650.0,0.75,1,Sedan,24,374245.9,44.2,42.3,825.0,1,4,43.243000000000045
9,Replace Fuel Filter,550.0,0.75,1,Sedan,24,331553.4,46.0,42.0,400.0,1,4,44.056000000000004
2,Brake Service,800.0,1.25,1,Sedan,24,320866.3,72.6,69.0,1925.0,1,4,70.093
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Crossover,5,69099.5,283.0,312.2,4525.0,1,0,329.5940000000003
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Crossover,5,64476.3,45.4,40.5,600.0,0,0,42.38299999999998
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,21,258245.4,270.1,406.2,4850.0,1,4,431.68399999999997
2,Brake Service,800.0,1.25,1,Sedan,21,270376.6,78.4,77.4,775.0,1,4,77.30299999999991
2,Brake Service,800.0,1.25,1,Sedan,21,277244.2,74.9,82.1,650.0,1,4,80.57600000000008
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,21,271262.4,123.5,123.3,3650.0,1,4,122.41899999999994
1,Change Oil,650.0,0.75,1,Crossover,20,251923.6,43.9,37.4,850.0,1,0,39.07500000000004
9,Replace Fuel Filter,550.0,0.75,1,Crossover,20,312461.4,47.1,50.8,625.0,1,0,47.57899999999999
2,Brake Service,800.0,1.25,1,Crossover,20,263977.7,77.7,85.9,1825.0,1,0,74.81300000000005
2,Brake Service,800.0,1.25,1,Hatchback,25,357777.2,75.0,74.0,800.0,1,1,81.74100000000007
2,Brake Service,800.0,1.25,1,Hatchback,25,373463.6,71.7,75.6,675.0,1,1,74.48900000000008
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,15,206483.0,144.6,195.0,1325.0,1,4,207.23499999999996
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,15,213524.2,87.8,91.3,1100.0,1,4,91.51400000000001
4,Wheel Alignment,800.0,1.0,1,Sedan,15,227136.7,59.5,59.5,775.0,1,4,59.81300000000001
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,15,210111.8,118.2,132.9,1725.0,1,4,129.48599999999982
12,Replace Suspension Bushing,1500.0,2.5,0,Van,3,42678.3,151.2,159.9,1850.0,0,5,167.1359999999999
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,3,44567.0,86.2,85.4,1450.0,1,5,90.52100000000004
4,Wheel Alignment,800.0,1.0,1,Van,3,43080.6,59.3,56.6,975.0,0,5,59.19500000000002
2,Brake Service,800.0,1.25,1,Sedan,6,86222.2,75.1,92.6,1000.0,1,4,88.41400000000013
2,Brake Service,800.0,1.25,1,Sedan,6,89723.8,75.6,74.5,675.0,0,4,74.31900000000002
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,6,88278.6,122.8,127.2,3450.0,0,4,124.84000000000016
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,7,91876.3,156.3,189.1,1625.0,1,4,195.22099999999998
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,7,104578.9,86.6,101.6,1050.0,1,4,97.34500000000007
4,Wheel Alignment,800.0,1.0,1,Sedan,7,103783.1,62.2,59.9,925.0,0,4,60.01099999999997
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,23,331469.3,147.8,257.2,1700.0,1,4,273.542
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,23,308154.0,90.8,89.0,1000.0,1,4,90.90800000000003
4,Wheel Alignment,800.0,1.0,1,Sedan,23,310943.6,61.1,66.9,850.0,1,4,62.22399999999999
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,24,314149.0,146.6,259.5,2250.0,1,4,271.67400000000004
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,24,300631.3,90.7,97.7,950.0,1,4,95.77400000000003
4,Wheel Alignment,800.0,1.0,1,Sedan,24,367750.8,60.6,68.9,1125.0,1,4,59.195000000000064
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,24,350555.7,125.8,137.1,1650.0,1,4,134.45900000000017
15,Top Overhaul,15000.0,14.0,0,Crossover,19,292110.5,805.0,1666.5,12575.0,1,0,1579.5809999999992
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,SUV,6,92669.5,271.9,316.7,4475.0,1,3,379.4029999999999
2,Brake Service,800.0,1.25,1,Sedan,24,352825.2,72.4,83.2,700.0,1,4,71.89399999999999
2,Brake Service,800.0,1.25,1,Sedan,24,300366.8,78.6,71.6,675.0,1,4,74.48000000000006
4,Wheel Alignment,800.0,1.0,1,Sedan,24,308126.0,60.7,58.5,1125.0,1,4,59.22199999999999
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,16,249246.7,265.0,308.0,4100.0,1,4,384.235
2,Brake Service,800.0,1.25,1,Crossover,14,223440.7,73.5,77.0,875.0,1,0,76.584
2,Brake Service,800.0,1.25,1,Crossover,14,218320.0,75.6,81.9,925.0,1,0,81.17199999999993
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,9,110534.3,147.6,230.1,1275.0,1,4,212.9329999999999
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,9,141573.0,93.2,96.1,950.0,0,4,95.55400000000013
4,Wheel Alignment,800.0,1.0,1,Sedan,9,119370.7,60.3,66.3,1200.0,1,4,63.141000000000076
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,9,136933.5,114.8,119.3,1250.0,0,4,117.53999999999996
2,Brake Service,800.0,1.25,1,SUV,11,140134.5,74.5,64.5,1175.0,1,3,74.98100000000002
2,Brake Service,800.0,1.25,1,SUV,11,167068.1,73.7,79.5,950.0,1,3,72.33299999999998
2,Brake Service,800.0,1.25,1,Pickup,25,365939.1,71.3,67.4,750.0,1,2,68.6199999999999
2,Brake Service,800.0,1.25,1,Pickup,25,399894.8,75.7,72.5,575.0,1,2,74.33800000000001
1,Change Oil,650.0,0.75,1,Van,25,335233.9,44.1,40.5,650.0,1,5,43.017999999999994
9,Replace Fuel Filter,550.0,0.75,1,Van,25,394174.3,46.9,48.0,575.0,1,5,48.40700000000002
12,Replace Suspension Bushing,1500.0,2.5,0,Van,7,104966.1,152.0,161.9,1725.0,1,5,168.99899999999982
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,7,101666.1,90.7,86.1,1075.0,0,5,87.37600000000008
4,Wheel Alignment,800.0,1.0,1,Van,7,82028.7,58.5,53.8,1050.0,1,5,56.388000000000055
17,Replace Shock Absorbers,1500.0,2.0,1,Van,7,109708.2,117.7,97.8,1475.0,0,5,104.90299999999996
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Sedan,8,110546.6,188.9,187.1,2725.0,0,4,251.35899999999964
1,Change Oil,650.0,0.75,1,Hatchback,25,370751.7,46.5,54.0,500.0,1,1,52.102
9,Replace Fuel Filter,550.0,0.75,1,Hatchback,25,316744.9,46.1,45.3,675.0,1,1,46.522000000000034
12,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,6,87279.9,146.4,172.6,2200.0,1,1,175.08500000000006
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Hatchback,6,83960.6,94.1,106.0,900.0,0,1,101.30099999999995
4,Wheel Alignment,800.0,1.0,1,Hatchback,6,80661.3,58.9,62.9,850.0,0,1,61.611999999999945
17,Replace Shock Absorbers,1500.0,2.0,1,Hatchback,6,90587.8,116.6,122.8,1125.0,0,1,122.7109999999999
1,Change Oil,650.0,0.75,1,Sedan,15,205121.1,44.8,45.8,650.0,1,4,46.78300000000006
9,Replace Fuel Filter,550.0,0.75,1,Sedan,15,178543.3,46.7,45.9,550.0,1,4,45.992000000000004
4,Wheel Alignment,800.0,1.0,1,Sedan,15,210839.0,61.4,66.0,1500.0,1,4,66.266
12,Replace Suspension Bushing,1500.0,2.5,0,Crossover,16,235905.7,147.6,178.2,2075.0,1,0,199.1750000000002
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Crossover,16,239597.8,86.7,90.3,1000.0,1,0,88.59399999999992
4,Wheel Alignment,800.0,1.0,1,Crossover,16,209414.5,59.6,60.7,950.0,1,0,60.82299999999992
15,Top Overhaul,15000.0,14.0,0,Sedan,17,253419.0,871.3,1322.2,19800.0,1,4,1335.4329999999982
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,14,220364.2,151.1,211.1,1650.0,1,4,231.23999999999992
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,14,204865.7,88.1,92.1,1075.0,1,4,89.51400000000008
4,Wheel Alignment,800.0,1.0,1,Sedan,14,184794.6,62.7,76.5,1525.0,1,4,72.33700000000002
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Hatchback,25,345339.9,269.3,506.3,3275.0,1,1,494.4910000000003
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,SUV,8,132216.5,187.0,318.4,2050.0,1,3,293.7740000000001
2,Brake Service,800.0,1.25,1,SUV,8,124750.5,78.5,91.2,700.0,0,3,85.43899999999991
12,Replace Suspension Bushing,1500.0,2.5,0,SUV,9,140910.7,146.2,202.2,2200.0,1,3,199.34500000000023
13,Replace Tie Rod / Rack End,1000.0,1.5,1,SUV,9,122763.9,90.5,83.1,1225.0,1,3,84.41800000000012
4,Wheel Alignment,800.0,1.0,1,SUV,9,128351.5,59.4,68.9,1000.0,1,3,66.18999999999994
17,Replace Shock Absorbers,1500.0,2.0,1,SUV,9,122414.4,118.9,131.8,1075.0,0,3,125.38600000000001
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,24,341636.1,260.1,413.4,4150.0,1,4,500.5340000000005
1,Change Oil,650.0,0.75,1,Hatchback,21,269719.8,45.5,42.6,925.0,1,1,43.93799999999996
9,Replace Fuel Filter,550.0,0.75,1,Hatchback,21,331647.5,46.2,48.6,600.0,1,1,48.30300000000001
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Van,16,250610.9,174.1,244.7,2550.0,1,5,239.99600000000032
2,Brake Service,800.0,1.25,1,Pickup,6,84622.1,71.5,71.9,925.0,0,2,70.49599999999992
2,Brake Service,800.0,1.25,1,Pickup,6,74811.1,77.2,78.0,1050.0,1,2,75.11199999999997
1,Change Oil,650.0,0.75,1,Van,20,274648.3,43.3,48.3,475.0,1,5,47.77700000000005
9,Replace Fuel Filter,550.0,0.75,1,Van,20,302141.6,42.8,46.1,650.0,1,5,45.257999999999996
4,Wheel Alignment,800.0,1.0,1,Van,20,316408.6,60.6,65.5,950.0,1,5,63.095
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,SUV,25,309123.0,275.0,528.3,4375.0,1,3,516.5360000000004
2,Brake Service,800.0,1.25,1,Crossover,25,398137.7,71.7,71.3,1150.0,1,0,78.72300000000004
2,Brake Service,800.0,1.25,1,Crossover,25,334921.0,78.1,80.8,675.0,1,0,79.3500000000001
15,Top Overhaul,15000.0,14.0,0,Sedan,16,224518.5,873.6,1349.4,17300.0,1,4,1334.2059999999976
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,25,389021.6,276.4,459.3,3600.0,1,4,476.9960000000003
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,25,393696.7,153.5,282.0,1350.0,1,4,300.06899999999973
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,25,311503.9,91.7,102.7,950.0,1,4,88.71299999999992
4,Wheel Alignment,800.0,1.0,1,Sedan,25,374014.7,60.0,61.1,1250.0,1,4,60.380000000000045
1,Change Oil,650.0,0.75,1,Sedan,5,66597.3,44.1,45.4,500.0,0,4,45.52
9,Replace Fuel Filter,550.0,0.75,1,Sedan,5,63924.7,46.2,42.9,475.0,0,4,43.88700000000003
12,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,23,296626.5,144.4,270.3,925.0,1,1,267.16499999999974
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Hatchback,23,342472.6,92.8,94.3,1200.0,1,1,87.20600000000006
4,Wheel Alignment,800.0,1.0,1,Hatchback,23,298670.6,58.7,60.9,850.0,1,1,59.94399999999994
17,Replace Shock Absorbers,1500.0,2.0,1,Hatchback,23,337015.1,122.6,112.8,1675.0,1,1,116.93999999999991
1,Change Oil,650.0,0.75,1,Sedan,3,37802.6,43.1,46.2,700.0,0,4,45.08099999999996
9,Replace Fuel Filter,550.0,0.75,1,Sedan,3,40803.8,46.6,50.2,800.0,1,4,46.64799999999997
2,Brake Service,800.0,1.25,1,Sedan,3,46096.9,72.9,91.5,1600.0,1,4,84.43200000000003
2,Brake Service,800.0,1.25,1,Sedan,22,313718.7,78.4,78.3,675.0,1,4,78.46500000000009
2,Brake Service,800.0,1.25,1,Sedan,22,313569.9,75.0,72.9,725.0,1,4,74.89699999999992
4,Wheel Alignment,800.0,1.0,1,Sedan,22,290725.5,58.0,53.2,1100.0,1,4,54.75599999999993
1,Change Oil,650.0,0.75,1,Sedan,17,231998.8,44.4,42.0,700.0,1,4,44.52
9,Replace Fuel Filter,550.0,0.75,1,Sedan,17,258549.8,45.7,43.4,675.0,1,4,43.934000000000026
1,Change Oil,650.0,0.75,1,Pickup,25,391478.4,44.7,42.9,575.0,1,2,43.940000000000026
9,Replace Fuel Filter,550.0,0.75,1,Pickup,25,339296.8,45.9,45.6,750.0,1,2,47.39900000000001
2,Brake Service,800.0,1.25,1,Pickup,25,371672.0,72.8,75.5,1600.0,1,2,74.61300000000001
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,1,14235.0,152.6,202.6,1650.0,1,4,191.39700000000008
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,1,10804.8,94.5,100.7,825.0,0,4,97.80400000000002
4,Wheel Alignment,800.0,1.0,1,Sedan,1,20736.5,57.7,62.8,1275.0,1,4,61.82900000000007
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,1,10000.0,123.5,122.8,1625.0,0,4,128.7409999999999
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,24,373945.2,150.3,265.7,1900.0,1,4,279.7620000000003
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,24,305326.5,90.0,101.8,1150.0,1,4,93.84200000000004
4,Wheel Alignment,800.0,1.0,1,Sedan,24,366527.6,61.7,67.0,900.0,1,4,58.30000000000002
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,24,333699.1,117.6,102.3,1850.0,1,4,107.55599999999995
1,Change Oil,650.0,0.75,1,Crossover,3,48814.2,46.9,46.8,675.0,0,0,47.55400000000006
9,Replace Fuel Filter,550.0,0.75,1,Crossover,3,49928.2,47.2,51.1,575.0,0,0,49.66700000000001
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,25,332908.5,142.6,241.0,900.0,1,4,249.23299999999995
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,25,306187.0,88.1,77.2,1075.0,1,4,82.01799999999992
4,Wheel Alignment,800.0,1.0,1,Sedan,25,317006.7,58.4,53.0,1350.0,1,4,55.12600000000002
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,25,347886.5,274.6,486.1,3375.0,1,4,496.5559999999997
1,Change Oil,650.0,0.75,1,Crossover,25,342701.6,45.4,47.0,500.0,1,0,46.83299999999999
9,Replace Fuel Filter,550.0,0.75,1,Crossover,25,358762.7,45.2,39.7,650.0,1,0,41.744999999999976
4,Wheel Alignment,800.0,1.0,1,Crossover,25,400011.4,58.7,58.8,1225.0,1,0,59.55299999999999
2,Brake Service,800.0,1.25,1,Van,19,296676.2,72.7,68.0,675.0,1,5,75.32799999999997
2,Brake Service,800.0,1.25,1,Van,19,249462.0,76.7,73.2,975.0,1,5,75.83399999999993
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Crossover,9,109849.1,266.8,333.2,3875.0,1,0,354.01500000000027
1,Change Oil,650.0,0.75,1,Sedan,20,321954.7,44.2,43.2,600.0,1,4,43.81199999999994
9,Replace Fuel Filter,550.0,0.75,1,Sedan,20,287002.4,43.6,43.0,475.0,1,4,43.992999999999995
2,Brake Service,800.0,1.25,1,Sedan,20,276742.1,76.2,85.6,1800.0,1,4,83.2000000000001
10,Replace Valve Cover Gasket,1400.0,1.75,0,Van,21,258216.7,104.9,138.9,1075.0,1,5,151.65699999999993
6,Replace Fan Belt,800.0,1.0,1,Van,21,295031.6,62.3,61.8,1400.0,1,5,61.08400000000006
2,Brake Service,800.0,1.25,1,Van,21,257359.4,73.4,82.1,1275.0,1,5,79.80900000000011
2,Brake Service,800.0,1.25,1,Van,21,330645.8,71.3,72.9,575.0,1,5,71.7139999999999
10,Replace Valve Cover Gasket,1400.0,1.75,0,Sedan,1,11703.8,101.6,103.4,1500.0,0,4,106.72799999999987
6,Replace Fan Belt,800.0,1.0,1,Sedan,1,14541.3,62.7,64.4,775.0,0,4,63.54899999999994
1,Change Oil,650.0,0.75,1,Sedan,1,17183.0,46.9,45.3,575.0,0,4,47.160000000000046
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,SUV,21,262352.9,264.3,464.3,4425.0,1,3,449.9730000000002
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,SUV,21,292700.4,45.9,42.5,825.0,1,3,46.34799999999998
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Pickup,16,226408.0,270.8,347.1,2900.0,1,2,478.63600000000025
1,Change Oil,650.0,0.75,1,Van,23,339364.6,45.8,46.4,625.0,1,5,47.33700000000002
9,Replace Fuel Filter,550.0,0.75,1,Van,23,354183.8,47.2,47.4,525.0,1,5,47.71099999999999
12,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,3,46575.5,149.1,208.7,2800.0,1,1,194.20300000000026
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Hatchback,3,39116.5,87.2,80.0,1450.0,0,1,84.36500000000004
4,Wheel Alignment,800.0,1.0,1,Hatchback,3,40972.5,57.6,61.6,900.0,0,1,59.77400000000004
17,Replace Shock Absorbers,1500.0,2.0,1,Hatchback,3,44689.5,122.8,138.9,2175.0,1,1,136.75699999999986
10,Replace Valve Cover Gasket,1400.0,1.75,0,Hatchback,12,180072.9,105.0,166.3,1200.0,1,1,163.29699999999985
6,Replace Fan Belt,800.0,1.0,1,Hatchback,12,179912.9,61.1,51.3,1075.0,1,1,54.294000000000054
1,Change Oil,650.0,0.75,1,Hatchback,12,163404.0,46.8,52.7,850.0,1,1,50.36699999999993
1,Change Oil,650.0,0.75,1,Sedan,25,336546.8,43.0,43.4,775.0,1,4,42.98800000000003
9,Replace Fuel Filter,550.0,0.75,1,Sedan,25,338057.0,46.1,48.4,450.0,1,4,46.647999999999996
2,Brake Service,800.0,1.25,1,Sedan,18,223146.3,78.3,76.7,925.0,1,4,78.82499999999995
2,Brake Service,800.0,1.25,1,Sedan,18,244896.0,77.2,72.0,700.0,1,4,74.94500000000001
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,18,269367.0,146.4,238.3,1275.0,1,4,245.79700000000014
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,18,238849.1,89.1,99.4,1300.0,1,4,95.18699999999988
4,Wheel Alignment,800.0,1.0,1,Sedan,18,276011.3,58.2,63.5,1000.0,1,4,62.167
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,23,305401.2,259.3,482.6,3950.0,1,4,459.3060000000002
1,Change Oil,650.0,0.75,1,Sedan,23,339928.6,44.7,45.0,775.0,1,4,45.54600000000001
10,Replace Valve Cover Gasket,1400.0,1.75,0,Crossover,19,284385.6,103.2,190.4,1450.0,1,0,183.68000000000006
6,Replace Fan Belt,800.0,1.0,1,Crossover,19,231627.4,57.9,56.1,975.0,1,0,60.425
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Crossover,2,28038.8,261.9,281.3,3550.0,0,0,289.9779999999997
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Crossover,2,29382.4,44.2,43.9,725.0,0,0,44.677000000000014
15,Top Overhaul,15000.0,14.0,0,Crossover,7,107994.5,842.6,892.9,18700.0,1,0,922.497999999999
2,Brake Service,800.0,1.25,1,SUV,9,115448.5,73.1,75.2,825.0,0,3,73.04200000000003
2,Brake Service,800.0,1.25,1,SUV,9,135541.1,72.7,80.6,925.0,1,3,78.54900000000009
14,Rotor Disc Refacing,3000.0,2.0,1,SUV,9,126483.7,117.2,126.2,4000.0,1,3,124.18700000000017
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Hatchback,13,197617.0,183.6,235.7,2375.0,1,1,246.54500000000024
2,Brake Service,800.0,1.25,1,SUV,25,342354.5,78.4,80.1,725.0,1,3,78.15500000000009
2,Brake Service,800.0,1.25,1,SUV,25,334500.0,71.4,78.2,1025.0,1,3,76.8219999999999
14,Rotor Disc Refacing,3000.0,2.0,1,SUV,25,356251.7,117.4,111.5,2275.0,1,3,114.98099999999998
1,Change Oil,650.0,0.75,1,Pickup,16,253050.3,44.7,49.5,825.0,1,2,47.78
9,Replace Fuel Filter,550.0,0.75,1,Pickup,16,221498.2,43.8,45.4,550.0,1,2,45.299000000000014
4,Wheel Alignment,800.0,1.0,1,Pickup,16,248927.7,58.3,63.6,825.0,1,2,62.36500000000004
2,Brake Service,800.0,1.25,1,Sedan,24,318470.2,71.3,61.0,775.0,1,4,64.67099999999996
2,Brake Service,800.0,1.25,1,Sedan,24,338715.9,77.7,74.0,775.0,1,4,77.26899999999999
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,24,335633.6,116.6,111.7,4000.0,1,4,111.389
2,Brake Service,800.0,1.25,1,Sedan,15,228118.8,74.7,82.1,1000.0,1,4,78.84300000000012
2,Brake Service,800.0,1.25,1,Sedan,15,195856.8,77.4,75.5,725.0,1,4,78.39099999999999
4,Wheel Alignment,800.0,1.0,1,Sedan,15,184338.6,61.5,70.1,1000.0,1,4,68.71200000000006
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,SUV,1,17845.0,275.0,249.5,5425.0,0,3,270.24199999999996
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,SUV,1,20053.8,44.1,42.3,650.0,0,3,42.82400000000005
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,10,144664.4,262.5,321.7,3275.0,1,5,354.8390000000001
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Van,10,157233.2,45.3,45.3,750.0,1,5,47.608000000000004
1,Change Oil,650.0,0.75,1,SUV,20,295616.0,47.2,50.2,625.0,1,3,46.79399999999997
9,Replace Fuel Filter,550.0,0.75,1,SUV,20,264387.2,44.6,44.9,700.0,1,3,44.71700000000001
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Crossover,1,22087.2,178.2,148.4,3450.0,0,0,155.0089999999999
2,Brake Service,800.0,1.25,1,Crossover,1,17614.5,78.3,89.5,650.0,0,0,78.21799999999996
2,Brake Service,800.0,1.25,1,Crossover,2,22458.7,75.0,74.4,550.0,0,0,75.18000000000002
